input,lower_deck_output,upper_deck_winner,winner_activation,target,target_activation,excluded,over_threshold
###jaeatan###,jaeatan,jaetaan,0.150145,jaetaan,0.150145,0,0
###jakvaat###,jakkaat,jakavat,0.560665,jakavat,0.560665,0,1
###jalamri###,jalmari,jalmari,0.810011,jalmari,0.810011,0,1
###jalnoen###,jalneen,jalonen,0.030716,jalonen,0.030716,0,0
###jaotson###,jaotton,jaoston,0.531351,jaoston,0.531351,0,1
###japnain###,japnain,jaetaan,0.012266,japanin,0.009545,0,0
###jatukva###,jatakva,jatkuva,0.321873,jatkuva,0.321873,0,0
###joesnuu###,joesuuu,joensuu,0.399000,joensuu,0.399000,0,0
###johnana###,johnana,johanna,0.049696,johanna,0.049696,0,0
###johatja###,johaaja,johanna,0.076149,johtaja,0.051890,0,0
###johatma###,johaama,johtama,0.576920,johtama,0.576920,0,1
###johatva###,johaava,johtava,0.294179,johtava,0.294179,0,0
###johoton###,johtton,johtoon,0.473055,johtoon,0.473055,0,0
###johuten###,johuten,johtuen,0.037116,johtuen,0.037116,0,0
###johutva###,johauva,johtuva,0.703281,johtuva,0.703281,0,1
###joiatin###,joiatin,joitain,0.098215,joitain,0.098215,0,0
###joklean###,jokkean,jokelan,0.118937,jokelan,0.118937,0,0
###joknien###,joknien,jokinen,0.139046,jokinen,0.139046,0,0
###joknuen###,joknuen,jokinen,0.019576,jokunen,0.012725,0,0
###jolalin###,jolllin,jollain,0.157974,jollain,0.157974,0,0
###jololin###,jolloin,jolloin,0.896378,jolloin,0.896378,0,1
###josasin###,josasin,jostain,0.063786,jossain,0.011210,0,0
###josatin###,josatin,jotakin,0.397583,jostain,0.070400,0,0
###jotkain###,jotkain,joitain,0.046600,jotakin,0.011372,0,0
###jouudin###,jouddin,jouduin,0.693206,jouduin,0.693206,0,1
###joukkoa###,joukkoa,joukkoa,0.971074,joukkoa,0.971074,1,1
###joukkue###,joukkue,joukkue,0.981678,joukkue,0.981678,1,1
###jouulna###,jouluna,jouluna,0.087680,jouluna,0.087680,0,0
###jouulun###,jouuuun,jouluun,0.935858,jouluun,0.935858,0,1
###juhalan###,juhalan,jumalan,0.424817,juhlaan,0.026021,0,0
###juhilen###,juhilen,juhlien,0.050943,juhlien,0.050943,0,0
###juhilin###,juhilin,juhliin,0.137430,juhliin,0.137430,0,0
###jumlaaa###,jumlaaa,juhlaan,0.124588,jumalaa,0.027810,0,0
###jumlaan###,jummaan,juhlaan,0.092576,jumalan,0.013573,0,0
###junlala###,junaala,junalla,0.609852,junalla,0.609852,0,1
###junoiri###,junoari,juniori,0.164478,juniori,0.164478,0,0
###juoimen###,juoimen,juomien,0.096795,juomien,0.096795,0,0
###juotnaa###,juotnaa,juontaa,0.069913,juontaa,0.069913,0,0
###jusisla###,jusilla,uusilla,0.056109,jussila,0.034248,0,0
###jutlela###,juttela,jutella,0.056571,jutella,0.056571,0,0
###jututja###,jutuuja,juttuja,0.622319,juttuja,0.622319,0,1
###jutsusa###,jutsssa,jussila,0.217808,jutussa,0.057331,0,0
###juvnoen###,juvnoen,juvonen,0.034806,juvonen,0.034806,0,0
###jäleken###,jälejen,jälkeen,0.189017,jälkeen,0.189017,0,0
###jälelen###,jälelen,jäsenen,0.063641,jälleen,0.056038,0,0
###järekvä###,järkkvä,järkevä,0.838172,järkevä,0.838172,0,1
###järevlä###,järellä,jätettä,0.024086,järvelä,0.008494,0,0
###jäsneen###,jäsneen,jääneen,0.408177,jäsenen,0.018778,0,0
###jäsneet###,jäsneet,jääneet,0.363855,jäsenet,0.008382,0,0
###jäsneiä###,jänneiä,jäseniä,0.115822,jäseniä,0.115822,0,0
###jäsnetä###,jännetä,jäsentä,0.079109,jäsentä,0.079109,0,0
###jättety###,jätttty,jätetty,0.711436,jätetty,0.711436,0,1
###jättetä###,jättetä,jätteen,0.170636,jätettä,0.141626,0,0
###jäteten###,jäteten,jäsenen,0.092942,jätteen,0.050813,0,0
###jätetet###,jätetet,jäsenet,0.141607,jätteet,0.137282,0,0
###jääenen###,jääenen,jäsenen,0.392221,jääneen,0.044189,0,0
###jääenet###,jääenet,jäsenet,0.518791,jääneet,0.188932,0,0
###kaairna###,kaairna,kaarina,0.050335,kaarina,0.050335,0,0
###kadlula###,kadlula,karhula,0.054288,kadulla,0.002400,0,0
###kaheten###,kaheten,kahteen,0.168468,kahteen,0.168468,0,0
###kahetna###,kahetta,kahtena,0.008346,kahtena,0.008346,0,0
###kahivla###,kahilla,kahvila,0.005269,kahvila,0.005269,0,0
###kaikkea###,kaikkea,kaikkea,0.949834,kaikkea,0.949834,1,1
###kaikkia###,kaikkia,kaikkia,0.953521,kaikkia,0.953521,1,1
###kaiunun###,kaiuuun,kainuun,0.200142,kainuun,0.200142,0,0
###kajaani###,kajaani,kajaani,0.981262,kajaani,0.981262,1,1
###kalrevo###,kalvevo,kalervo,0.201516,kalervo,0.201516,0,0
###kalvean###,kalvean,kalevan,0.022059,kalevan,0.022059,0,0
###kalilon###,kalilon,kallion,0.086225,kallion,0.086225,0,0
###kaljoen###,kaljoen,katsoen,0.025338,kalojen,0.010408,0,0
###kalsuto###,kalssto,kalusto,0.608278,kalusto,0.608278,0,1
###kamrean###,kareean,korkean,0.026208,kameran,0.004729,0,0
###kandaan###,kandaan,kankaan,0.355029,kanadan,0.003662,0,0
###kanvaan###,kanvaan,kankaan,0.284106,kanavan,0.006396,0,0
###kanreva###,kanveva,kanerva,0.110910,kanerva,0.110910,0,0
###kanakan###,kanakan,kanavan,0.104276,kankaan,0.003705,0,0
###kananta###,kananta,sanonta,0.027918,kannata,0.007033,0,0
###kanlsia###,kanisia,tanssia,0.023512,kanslia,0.013341,0,0
###kanatja###,kanaaja,kanavan,0.014715,kantaja,0.001193,0,0
###kanatva###,kanavva,kanerva,0.043676,kantava,0.027701,0,0
###kaneten###,kaneten,kanteen,0.056116,kanteen,0.056116,0,0
###kanotla###,kanolla,katolla,0.128188,kantola,0.023015,0,0
###kapnoen###,kapnoen,katsoen,0.056323,kaponen,0.002394,0,0
###kapaple###,kapplle,kappale,0.442121,kappale,0.442121,0,0
###kapepli###,kapplli,kappeli,0.437787,kappeli,0.437787,0,0
###kapesli###,kapelli,kapseli,0.041447,kapseli,0.041447,0,0
###karoake###,karooke,karaoke,0.875435,karaoke,0.875435,0,1
###karuhla###,karulla,kadulla,0.026983,karhula,0.004046,0,0
###karajla###,karalja,saralla,0.020530,karjala,0.001409,0,0
###karatno###,karatto,kartano,0.020924,kartano,0.020924,0,0
###kassasa###,kassasa,kasassa,0.073067,kasassa,0.073067,0,0
###kasitke###,kasitke,kastike,0.016981,kastike,0.016981,0,0
###kasavva###,kasavva,kasassa,0.091796,kasvava,0.024682,0,0
###kasevja###,kasejja,kasassa,0.059717,kasveja,0.002825,0,0
###kasiven###,kasiven,kasvien,0.018812,kasvien,0.018812,0,0
###kasovja###,kasooja,kasvoja,0.119668,kasvoja,0.119668,0,0
###kasuvun###,kasuuun,kasvuun,0.033808,kasvuun,0.033808,0,0
###kattetu###,kattetu,katettu,0.541714,katettu,0.541714,0,1
###katlola###,kattola,kantola,0.199484,katolla,0.018391,0,0
###katlole###,kattole,katolle,0.186170,katolle,0.186170,0,0
###katasus###,katasus,katsaus,0.082751,katsaus,0.082751,0,0
###katosen###,katosen,kitisen,0.031253,katsoen,0.002330,0,0
###katatva###,katavva,kattava,0.122612,kattava,0.122612,0,0
###katoton###,katoton,kattoon,0.065942,kattoon,0.065942,0,0
###katjuen###,kattuen,katujen,0.016654,katujen,0.016654,0,0
###kauahva###,kauaava,kuvaava,0.055490,kauhava,0.020973,0,0
###kauakna###,kauukna,kaukana,0.078806,kaukana,0.078806,0,0
###kauenus###,kauenus,kauneus,0.004552,kauneus,0.004552,0,0
###kauinin###,kaunnin,kauniin,0.035651,kauniin,0.035651,0,0
###kauinit###,kauunit,kauniit,0.214079,kauniit,0.214079,0,0
###kauppaa###,kauppaa,kauppaa,0.982129,kauppaa,0.982129,1,1
###kavrein###,karkein,kirjein,0.015069,kaverin,0.011620,0,0
###kavreit###,karkeit,kaverit,0.026033,kaverit,0.026033,0,0
###kehkiko###,kehikko,kehikko,0.954286,kehikko,0.954286,0,1
###kehtiti###,kehtiti,kehitti,0.073675,kehitti,0.073675,0,0
###kehtiys###,kehtiys,kenties,0.294184,kehitys,0.034852,0,0
###kehtoti###,kehttti,kehitti,0.197545,kehotti,0.102730,0,0
###kehtous###,kehtous,kehotus,0.211288,kehotus,0.211288,0,0
###keionin###,keinnin,keinoin,0.064073,keinoin,0.064073,0,0
###keionja###,keiooja,keinoja,0.492207,keinoja,0.492207,0,0
###keiasri###,keissri,keisari,0.328927,keisari,0.328927,0,0
###keittiö###,keittiö,keittiö,0.983624,keittiö,0.983624,1,1
###kelsata###,kelsata,kelasta,0.171488,kelasta,0.171488,0,0
###kemsisä###,kessisä,kemissä,0.017586,kemissä,0.017586,0,0
###kemeple###,kemplle,kempele,0.405234,kempele,0.405234,0,0
###kemsuta###,keussta,kelasta,0.033597,kemusta,0.020019,0,0
###kenlele###,kennele,kenelle,0.587359,kenelle,0.587359,0,1
###kenites###,kenites,kenties,0.041005,kenties,0.041005,0,0
###kenttää###,kenttää,kenttää,0.962309,kenttää,0.962309,1,1
###kervaan###,kervaan,kertaan,0.480281,keravan,0.011906,0,0
###kerorin###,kerrrin,kerroin,0.112013,kerroin,0.112013,0,0
###keratan###,keratan,keravan,0.356697,kertaan,0.009293,0,0
###kerotja###,kerooja,kertoja,0.036428,kertoja,0.036428,0,0
###kerotva###,kerovva,kertova,0.253551,kertova,0.253551,0,0
###kernäen###,kernäen,keränen,0.025744,keränen,0.025744,0,0
###kertäty###,kerttty,kerätty,0.725426,kerätty,0.725426,0,1
###kesätvä###,kesäävä,kestävä,0.281766,kestävä,0.281766,0,0
###keskäsi###,kessksi,kesäksi,0.417478,kesäksi,0.417478,0,0
###keskäuu###,kesskuu,kesäkuu,0.494601,kesäkuu,0.494601,0,0
###keslälä###,keslälä,kestävä,0.138812,kesällä,0.073495,0,0
###kessätä###,kessätä,kestävä,0.055922,kesästä,0.040656,0,0
###ketnoen###,kettoen,ketonen,0.035809,ketonen,0.035809,0,0
###keuurun###,keuuuun,keuruun,0.666918,keuruun,0.666918,0,1
###kevtytä###,kevtytä,käytetä,0.011331,kevyttä,0.000715,0,0
###kevtätä###,kevtttä,kevättä,0.017887,kevättä,0.017887,0,0
###keväänä###,keväänä,keväänä,0.982769,keväänä,0.982769,1,1
###kieelen###,kiellen,kielten,0.046776,kieleen,0.018600,0,0
###kiellon###,kiellon,kiellon,0.976042,kiellon,0.976042,1,1
###kietlen###,kietten,kielten,0.016041,kielten,0.016041,0,0
###kietlää###,kiettää,kieltää,0.104066,kieltää,0.104066,0,0
###kierros###,kierros,kierros,0.980511,kierros,0.980511,1,1
###kieträä###,kiettää,kiertää,0.656910,kiertää,0.656910,0,1
###kiithyy###,kiihtyy,kiihtyy,0.914569,kiihtyy,0.914569,0,1
###kiianan###,kiianan,kiinaan,0.025465,kiinaan,0.025465,0,0
###kiitneä###,kiitinä,kiittää,0.732909,kiinteä,0.005333,0,0
###kiieren###,kikeeen,kieleen,0.023064,kiireen,0.023049,0,0
###kiittää###,kiittää,kiittää,0.936710,kiittää,0.936710,1,1
###kimlasi###,killasi,kimalsi,0.014170,kimalsi,0.014170,0,0
###kirajan###,kirajan,kirjaan,0.083427,kirjaan,0.083427,0,0
###kirajta###,kirajta,virasta,0.061452,kirjata,0.040386,0,0
###kirejen###,kirejen,kisojen,0.032543,kirjeen,0.023737,0,0
###kirejet###,kirejet,kirjeet,0.160283,kirjeet,0.160283,0,0
###kirejin###,kirejin,kirjein,0.062094,kirjein,0.062094,0,0
###kirojja###,kirooja,kirjoja,0.349947,kirjoja,0.349947,0,0
###kirkkoa###,kirkkoa,kirkkoa,0.974394,kirkkoa,0.974394,1,1
###kissasa###,kissasa,kisassa,0.271060,kisassa,0.271060,0,0
###kisjoen###,kissoen,katsoen,0.191286,kisojen,0.075920,0,0
###kitsien###,kitsien,metsien,0.023909,kitisen,0.011300,0,0
###kititlä###,kitillä,kitisen,0.054908,kittilä,0.047460,0,0
###kivnien###,kivnien,kivinen,0.034939,kivinen,0.034939,0,0
###kivsitö###,kikiitö,kivistö,0.327367,kivistö,0.327367,0,0
###klikkaa###,klikkaa,klikkaa,0.968907,klikkaa,0.968907,1,1
###kodsisa###,kodsisa,kodissa,0.050069,kodissa,0.050069,0,0
###kodsita###,kodsita,koneita,0.143375,kodista,0.010621,0,0
###koeatan###,koeatan,koetaan,0.004967,koetaan,0.004967,0,0
###kohadta###,kohadta,kohdata,0.219985,kohdata,0.219985,0,0
###kohatan###,kohatan,kohtaan,0.496578,kohtaan,0.496578,0,0
###kohatlo###,kohallo,kohtalo,0.122693,kohtalo,0.122693,0,0
###koheten###,koheten,kohteen,0.032805,kohteen,0.032805,0,0
###kohetet###,kohetet,kohteet,0.284515,kohteet,0.284515,0,0
###kohetlu###,kohellu,kohtelu,0.059685,kohtelu,0.059685,0,0
###koiiren###,koiiren,koirien,0.507341,koirien,0.507341,0,1
###koittaa###,koittaa,koittaa,0.936338,koittaa,0.936338,1,1
###koiuvla###,koiuula,koittaa,0.007558,koivula,0.002480,0,0
###kokiele###,kokille,kokivat,0.067069,kokeile,0.028680,0,0
###kokielu###,kokellu,kokeilu,0.558137,kokeilu,0.558137,0,1
###kokmeus###,kokseus,kokemus,0.140661,kokemus,0.140661,0,0
###kokneut###,kokneut,koonnut,0.015690,kokenut,0.008829,0,0
###kokveaa###,koekeaa,korkeaa,0.284620,kokevaa,0.004261,0,0
###kokveat###,kokkeat,korkeat,0.238426,kokevat,0.016787,0,0
###kokviat###,kokiiat,kokivat,0.813397,kokivat,0.813397,0,1
###kokokla###,kokkkla,kovalla,0.012174,kokkola,0.004976,0,0
###kolemen###,kolemen,kolmeen,0.022859,kolmeen,0.022859,0,0
###kolemna###,kolemna,kokemus,0.009904,kolmena,0.002344,0,0
###kolmuni###,kolluni,kolumni,0.202262,kolumni,0.202262,0,0
###komtiea###,komtiea,komitea,0.012317,komitea,0.012317,0,0
###konieta###,konieta,kodista,0.009231,koneita,0.004863,0,0
###konteta###,konteta,koneita,0.018364,konetta,0.017126,0,0
###koonnut###,koonnut,koonnut,0.971884,koonnut,0.971884,1,1
###kootsui###,koottui,kootaan,0.172516,koostui,0.110381,0,0
###kootsuu###,koottuu,koostuu,0.281665,koostuu,0.281665,0,0
###kooatan###,kooatan,kootaan,0.078629,kootaan,0.078629,0,0
###kopnoen###,kopnoen,katsoen,0.011450,koponen,0.001457,0,0
###korajta###,korajta,korjata,0.037646,korjata,0.037646,0,0
###korajus###,korajus,korkeus,0.138025,korjaus,0.045329,0,0
###korekaa###,korekaa,kokevaa,0.039212,korkeaa,0.018038,0,0
###korekan###,korekan,korkean,0.034347,korkean,0.034347,0,0
###korekat###,korekat,korkeat,0.407485,korkeat,0.407485,0,0
###korekin###,korekin,korkein,0.057594,korkein,0.057594,0,0
###korekus###,korekus,kokemus,0.022388,korkeus,0.021187,0,0
###korokja###,korkkja,korkoja,0.128186,korkoja,0.128186,0,0
###korsoti###,korstti,korosti,0.122652,korosti,0.122652,0,0
###kortous###,kortous,kosteus,0.020030,korotus,0.015689,0,0
###korepla###,korplla,korpela,0.086371,korpela,0.086371,0,0
###korusun###,korusun,korsuun,0.014312,korsuun,0.014312,0,0
###korttia###,korttia,korttia,0.970489,korttia,0.970489,1,1
###koravta###,koravta,korjata,0.023895,korvata,0.010368,0,0
###koravus###,koravus,korkeus,0.136916,korvaus,0.037085,0,0
###korivna###,korirna,korvina,0.032027,korvina,0.032027,0,0
###kosakan###,kosakan,koskaan,0.121282,koskaan,0.121282,0,0
###kosekla###,kosella,koskela,0.022723,koskela,0.022723,0,0
###kosekva###,kosekva,koskeva,0.254616,koskeva,0.254616,0,0
###kosiken###,kosiken,kosonen,0.015775,koskien,0.010764,0,0
###kosnoen###,kosnoen,katsoen,0.048213,kosonen,0.026085,0,0
###kosetus###,kosetus,kokemus,0.032175,kosteus,0.005064,0,0
###kotmiaa###,kotmiaa,koneita,0.057704,kotimaa,0.001381,0,0
###kotnisa###,kotnisa,koneita,0.187164,kotinsa,0.097633,0,0
###kouulja###,kouljja,kouluja,0.419651,kouluja,0.419651,0,0
###kouulun###,kouuuun,kouluun,0.731476,kouluun,0.731476,0,1
###kouovla###,kouvola,kovalla,0.002662,kouvola,0.001425,0,0
###kovlala###,kovlala,kovalla,0.055611,kovalla,0.055611,0,0
###kovnaen###,kovvaen,kohteen,0.029777,kovanen,0.014338,0,0
###kovsasa###,kovsasa,kovassa,0.345403,kovassa,0.345403,0,0
###kovsati###,kovsati,kovasti,0.036222,kovasti,0.036222,0,0
###krekian###,keekian,kukkien,0.011474,kreikan,0.001364,0,0
###krekika###,krekika,kreikka,0.531857,kreikka,0.531857,0,1
###krisiin###,krisiin,toisiin,0.089915,kriisin,0.014992,0,0
###krisiiä###,krisiiä,kriisiä,0.129633,kriisiä,0.129633,0,0
###kritsus###,kritsus,kristus,0.052322,kristus,0.052322,0,0
###krotaia###,krottia,kroatia,0.173776,kroatia,0.173776,0,0
###kukkasi###,kukkasi,kukaksi,0.394071,kukaksi,0.394071,0,0
###kuknita###,kuknita,kukinta,0.252523,kukinta,0.252523,0,0
###kukiken###,kukiken,kukkien,0.023418,kukkien,0.023418,0,0
###kulekva###,kulkkva,kulkeva,0.471561,kulkeva,0.471561,0,0
###kulamla###,kulalla,kulmala,0.007175,kulmala,0.007175,0,0
###kuljuen###,kulluen,kulujen,0.018546,kulujen,0.018546,0,0
###kulnuut###,kulnuut,kulunut,0.040569,kulunut,0.040569,0,0
###kultuus###,kultuus,kulutus,0.036480,kulutus,0.036480,0,0
###kulvuan###,kulvuan,kasvuun,0.028275,kuluvan,0.020859,0,0
###kumupla###,kumplla,kumpula,0.289218,kumpula,0.289218,0,0
###kuninan###,kuninan,kuntaan,0.011978,kunnian,0.003295,0,0
###kunatan###,kunanan,kuntaan,0.120501,kuntaan,0.120501,0,0
###kuniten###,kuniten,kuntien,0.074094,kuntien,0.074094,0,0
###kunitin###,kunikin,kuntiin,0.084122,kuntiin,0.084122,0,0
###kunoton###,kunonon,kuntoon,0.070401,kuntoon,0.070401,0,0
###kuoelma###,kuoelma,kuolema,0.021331,kuolema,0.021331,0,0
###kuollut###,kuollut,kuollut,0.961433,kuollut,0.961433,1,1
###kuoipon###,kuoioon,kuopion,0.557857,kuopion,0.557857,0,1
###kuoeren###,kuoeeen,kuoreen,0.214744,kuoreen,0.214744,0,0
###kuomran###,kuomran,kuorman,0.036854,kuorman,0.036854,0,0
###kurkian###,kurkian,kurikan,0.019102,kurikan,0.019102,0,0
###kurkika###,kurkika,kurikka,0.280140,kurikka,0.280140,0,0
###kursisa###,kursisa,kurissa,0.083402,kurissa,0.083402,0,0
###kurnoen###,kurnoen,kuronen,0.025578,kuronen,0.025578,0,0
###kurssia###,kurssia,kurssia,0.947153,kurssia,0.947153,1,1
###kurssin###,kurssin,kurssin,0.942841,kurssin,0.942841,1,1
###kurssit###,kurssit,kurssit,0.960098,kurssit,0.960098,1,1
###kutkain###,kukkiin,kukkien,0.021468,kutakin,0.010710,0,0
###kuullut###,kuullut,kuullut,0.962737,kuullut,0.962737,1,1
###kuuulja###,kuuljja,kuuluja,0.075559,kuuluja,0.075559,0,0
###kuuulva###,kuuluva,kuuluva,0.498271,kuuluva,0.498271,0,0
###kuuamna###,kuuamna,kuumana,0.060882,kuumana,0.060882,0,0
###kuuasmo###,kuuaamo,kuusamo,0.402870,kuusamo,0.402870,0,0
###kuuesla###,kuuesla,kuusela,0.039763,kuusela,0.039763,0,0
###kuueten###,kuueten,kuuteen,0.085207,kuuteen,0.085207,0,0
###kuuiton###,kuuiton,kuution,0.022198,kuution,0.022198,0,0
###kuvaaja###,kuvaaja,kuvaaja,0.956374,kuvaaja,0.956374,1,1
###kuvaava###,kuvaava,kuvaava,0.963544,kuvaava,0.963544,1,1
###kuvsasa###,kuvsasa,kuvissa,0.013430,kuvassa,0.007057,0,0
###kuvsata###,kuusata,kuvista,0.007173,kuvasta,0.000966,0,0
###kuvtatu###,kuvtatu,kuntaan,0.088897,kuvattu,0.020084,0,0
###kuvsisa###,kuvsisa,kuvissa,0.160656,kuvissa,0.160656,0,0
###kuvsita###,kuvsita,kuvista,0.009015,kuvista,0.009015,0,0
###kuvtius###,kuvtius,kuvitus,0.020314,kuvitus,0.020314,0,0
###kyennyt###,kyennyt,kyennyt,0.974269,kyennyt,0.974269,1,1
###kykneee###,kykneee,kykenee,0.366493,kykenee,0.366493,0,0
###kyleken###,kyleken,kylkeen,0.063817,kylkeen,0.063817,0,0
###kylyplä###,kylpllä,kylpylä,0.678653,kylpylä,0.678653,0,1
###kylsäsä###,kylsäsä,kylässä,0.083266,kylässä,0.083266,0,0
###kylsätä###,kyllätä,kylästä,0.242348,kylästä,0.242348,0,0
###kyslelä###,kyslelä,kysellä,0.099707,kysellä,0.099707,0,0
###kysleyn###,kyleyyn,kylkeen,0.077053,kyselyn,0.056921,0,0
###kysleyt###,kyleeyt,kylkeen,0.072983,kyselyt,0.025676,0,0
###kysmyys###,kyssyys,kysymys,0.156723,kysymys,0.156723,0,0
###kysnytä###,kystytä,pystytä,0.259578,kysyntä,0.068316,0,0
###kystyty###,kystyty,pystytä,0.115170,kysytty,0.069793,0,0
###kysvyät###,kysyyät,kysyvät,0.148129,kysyvät,0.148129,0,0
###kyyitin###,kyyitin,kyytiin,0.083328,kyytiin,0.083328,0,0
###kyötsin###,kyötsin,kyöstin,0.203053,kyöstin,0.203053,0,0
###kädlelä###,kädlelä,kädellä,0.068907,kädellä,0.068907,0,0
###kädsesä###,kädsesä,kädessä,0.213143,kädessä,0.213143,0,0
###kädsetä###,kädsetä,kädestä,0.310649,kädestä,0.310649,0,0
###käplyän###,källäyn,käymään,0.008247,käpylän,0.000490,0,0
###käreken###,käreken,kärkeen,0.325332,kärkeen,0.325332,0,0
###käskisi###,kässisi,käsiksi,0.431105,käsiksi,0.431105,0,0
###käslilä###,käslilä,käsillä,0.297398,käsillä,0.297398,0,0
###kässisä###,kässisä,käsissä,0.422628,käsissä,0.422628,0,0
###kässitä###,kässitä,käsistä,0.185702,käsistä,0.185702,0,0
###kästiys###,kästiys,käsitys,0.370680,käsitys,0.370680,0,0
###kätnesä###,kätnesä,kätensä,0.233783,kätensä,0.233783,0,0
###kävleee###,kävleee,kävelee,0.165862,kävelee,0.165862,0,0
###kävlelä###,kävvelä,kävellä,0.471384,kävellä,0.471384,0,0
###kävjiät###,käviiät,kävivät,0.044031,kävijät,0.035935,0,0
###kävjiää###,käviiää,kävijää,0.098649,kävijää,0.098649,0,0
###kävmime###,kävmime,kävimme,0.656177,kävimme,0.656177,0,1
###kävviät###,käviiät,kävivät,0.364323,kävivät,0.364323,0,0
###käyädän###,käädään,käydään,0.830112,käydään,0.830112,0,1
###käyämän###,käämmän,käymään,0.106762,käymään,0.106762,0,0
###käyenet###,käyenet,jäsenet,0.030162,käyneet,0.006981,0,0
###käynnin###,käynnin,käynnin,0.967726,käynnin,0.967726,1,1
###käyettä###,käyettä,kädestä,0.012989,käytetä,0.004781,0,0
###käyitin###,käyitin,käynnin,0.042533,käytiin,0.035214,0,0
###käyttää###,käyttää,käyttää,0.917029,käyttää,0.917029,1,1
###käyttöä###,käyttöä,käyttöä,0.956325,käyttöä,0.956325,1,1
###käyätvä###,käyäävä,käytävä,0.261452,käytävä,0.261452,0,0
###käännös###,käännös,käännös,0.967536,käännös,0.967536,1,1
###käätnyi###,käyttyi,kääntyi,0.032927,kääntyi,0.032927,0,0
###käätnyy###,käättyy,kääntyy,0.036834,kääntyy,0.036834,0,0
###käätnyä###,käyttyä,kääntyä,0.009442,kääntyä,0.009442,0,0
###käätnää###,käättää,käyttää,0.114406,kääntää,0.004428,0,0
###köyihen###,kööhhen,köyhien,0.196774,köyhien,0.196774,0,0
###köyyhys###,köyhhys,köyhyys,0.316588,köyhyys,0.316588,0,0
###laaajan###,laaajan,laajaan,0.486790,laajaan,0.486790,0,0
###laaejni###,laeajni,luetaan,0.024800,laajeni,0.022442,0,0
###laaojja###,laaaoja,laajoja,0.391726,laajoja,0.391726,0,0
###laaujus###,aaauuus,laajuus,0.153604,laajuus,0.153604,0,0
###laaskon###,laaskon,laakson,0.475510,laakson,0.475510,0,0
###laautun###,laautun,laatuun,0.054839,laatuun,0.054839,0,0
###laekisi###,laekisi,laeiksi,0.239299,laeiksi,0.239299,0,0
###lahojja###,lahjoja,lahjoja,0.583500,lahjoja,0.583500,0,1
###laianta###,laaanta,lavalla,0.008015,lainata,0.002240,0,0
###laitsen###,laitsen,laitaan,0.086344,laisten,0.032320,0,0
###laiatan###,laiatan,laittaa,0.034069,laitaan,0.005352,0,0
###laiitla###,laiilaa,laittaa,0.014708,laitila,0.004442,0,0
###laittaa###,laittaa,laittaa,0.933222,laittaa,0.933222,1,1
###laittoi###,laittoi,laittoi,0.963051,laittoi,0.963051,1,1
###laiutri###,lairtri,laituri,0.205440,laituri,0.205440,0,0
###lapsisa###,lapsisa,lapsiin,0.119002,lapissa,0.088378,0,0
###lapesna###,lapessa,lapissa,0.182350,lapsena,0.006097,0,0
###lapesni###,lapessi,lapissa,0.089613,lapseni,0.018317,0,0
###lapisin###,lapisin,lapissa,0.161892,lapsiin,0.039237,0,0
###lapusus###,lapuuus,lapsuus,0.327986,lapsuus,0.327986,0,0
###lasukun###,lasukun,laskuun,0.041088,laskuun,0.041088,0,0
###lasisla###,lasisla,lassila,0.007887,lassila,0.007887,0,0
###latitan###,latitan,lattian,0.247523,lattian,0.247523,0,0
###latavla###,latalla,lavalla,0.608851,latvala,0.008403,0,0
###laualja###,lauljja,laulaja,0.218248,laulaja,0.218248,0,0
###lauulja###,lauuuja,lauluja,0.513381,lauluja,0.513381,0,1
###lauirla###,laurrla,lavalla,0.022347,laurila,0.011458,0,0
###lavlala###,lavvala,lavalla,0.202350,lavalla,0.202350,0,0
###lavlale###,lavalle,lavalle,0.802857,lavalle,0.802857,0,1
###legneda###,legnnda,legenda,0.352684,legenda,0.352684,0,0
###lehimen###,lehimen,lehteen,0.077367,lehmien,0.045412,0,0
###leheten###,leheten,lehteen,0.041903,lehteen,0.041903,0,0
###lehiten###,lehiten,vähiten,0.071392,lehtien,0.002611,0,0
###lehotla###,leholta,lehtola,0.078649,lehtola,0.078649,0,0
###lehotri###,lehttri,lehtori,0.557374,lehtori,0.557374,0,1
###leiakta###,leuakta,leikata,0.038692,leikata,0.038692,0,0
###leikkaa###,leikkaa,leikkaa,0.956331,leikkaa,0.956331,1,1
###leikkiä###,leikkiä,leikkiä,0.971675,leikkiä,0.971675,1,1
###leiopmo###,leippmo,leipomo,0.627384,leipomo,0.627384,0,1
###lepsitö###,lepsstö,lepistö,0.953348,lepistö,0.953348,0,1
###lepäplä###,leppälä,leppälä,0.635330,leppälä,0.635330,0,1
###levkiki###,levkkki,levikki,0.879188,levikki,0.879188,0,1
###lieskan###,lieskan,lieksan,0.099190,lieksan,0.099190,0,0
###lieimen###,lieilen,liemien,0.131730,liemien,0.131730,0,0
###liettua###,liettua,liettua,0.971585,liettua,0.971585,1,1
###liikasi###,liikisi,lisäisi,0.030405,liiaksi,0.016332,0,0
###liikkua###,liikkua,liikkua,0.949211,liikkua,0.949211,1,1
###liikkuu###,liikkuu,liikkuu,0.969013,liikkuu,0.969013,1,1
###liittyi###,liittyi,liittyi,0.938468,liittyi,0.938468,1,1
###liittyy###,liittyy,liittyy,0.955332,liittyy,0.955332,1,1
###liittyä###,liittyä,liittyä,0.930841,liittyä,0.930841,1,1
