input,lower_deck_output,upper_deck_winner,winner_activation,target,target_activation,excluded,over_threshold
###sïêcial###,sincial,spécial,0.068176,spécial,0.068176,0,0
###qepmrer###,eemerer,repérer,0.026391,repérer,0.026391,0,0
###scifèce###,scifèce,surface,0.042930,science,0.042494,0,0
###mylcnge###,myycnge,montage,0.025277,mélange,0.006507,0,0
###absoràe###,absorbe,absorbé,0.583216,absurde,0.012513,0,0
###eqtpmac###,emtalac,entamer,0.027814,estomac,0.014007,0,0
###cepêeau###,ceppeau,cerceau,0.079792,cerveau,0.022701,0,0
###coumcer###,coubcer,coucher,0.013750,coincer,0.001975,0,0
###ûanvuer###,anvveer,aigreur,0.000797,janvier,0.000062,0,0
###aicager###,adgacer,menacer,0.009266,ricaner,0.000311,0,0
###lisiale###,lisiqle,lisible,0.087158,visible,0.000052,0,0
###btracue###,barbuée,barrage,0.006711,baraque,0.002728,0,0
###crûûper###,crûûper,croûton,0.035114,crisper,0.031470,0,0
###àtbdier###,dubiier,dentier,0.031675,étudier,0.000267,0,0
###bableer###,babelee,baleine,0.001846,tablier,0.000197,0,0
###émuhger###,émuhger,émerger,0.191897,émerger,0.191897,0,0
###conüvrt###,convort,confort,0.175849,concert,0.026440,0,0
###aïopper###,apopper,stopper,0.010443,adopter,0.001966,0,0
###envwltr###,envvrer,enivrer,0.016469,envoler,0.000147,0,0
###womûdie###,oomieme,comique,0.000608,comédie,0.000099,0,0
###prokràs###,profrès,progrès,0.161296,progrès,0.161296,0,0
###énçrgde###,ééérage,élevage,0.003300,énergie,0.000294,0,0
###desgois###,desosis,dessein,0.070714,dessous,0.011126,0,0
###eàsônce###,ensenue,essence,0.032062,essence,0.032062,0,0
###aiçabîe###,aiaabbe,aisance,0.028798,aimable,0.015461,0,0
###sahylot###,savhlot,sanglot,0.387859,sanglot,0.387859,0,0
###monqxie###,moniqie,monnaie,0.079440,monnaie,0.079440,0,0
###aüpiker###,appiter,appeler,0.018208,aspirer,0.000720,0,0
###élkgcnt###,élogant,élégant,0.289176,élégant,0.289176,0,0
###cflèure###,culèure,culture,0.097987,culture,0.097987,0,0
###tuûsant###,trutant,tentant,0.336039,luisant,0.000184,0,0
###réciwbr###,récbeer,réciter,0.115116,réciter,0.115116,0,0
###honnéûe###,honorne,honorer,0.034823,honnête,0.004829,0,0
###réuïiin###,réuiiin,réunion,0.306669,réunion,0.306669,0,0
###dçmeçre###,demeôre,demeure,0.446682,demeure,0.446682,0,0
###paladls###,palldas,paluche,0.062230,paradis,0.000340,0,0
###antaber###,attaber,détaler,0.004840,entamer,0.001184,0,0
###boupyin###,boujyin,bouquin,0.057253,bouquin,0.057253,0,0
###ppaqzer###,paaquer,plaquer,0.192301,plaquer,0.192301,0,0
###yemoids###,eedosds,pervers,0.005007,remords,0.002743,0,0
###listnot###,listrot,liaison,0.033302,bistrot,0.020618,0,0
###stxpfde###,stupfde,stupide,0.129273,stupide,0.129273,0,0
###çoycger###,ooycger,voyager,0.013499,voyager,0.013499,0,0
###enïigon###,enengon,environ,0.035972,environ,0.035972,0,0
###légüâde###,llégnde,légende,0.114450,légende,0.114450,0,0
###cêchnur###,cêchnur,cligner,0.003475,pêcheur,0.000430,0,0
###fznible###,finèble,pénible,0.040884,pénible,0.040884,0,0
###abaâgon###,abaûgon,abréger,0.088469,abandon,0.058972,0,0
###bourêôr###,bouroir,bourrer,0.196935,bourrer,0.196935,0,0
###guecèer###,guecèer,glacier,0.022121,gueuler,0.004818,0,0
###zéâober###,zmzrber,courber,0.004163,dérober,0.000756,0,0
###buaïson###,baasson,buisson,0.055573,buisson,0.055573,0,0
###terïeür###,terreer,terrier,0.003522,terreur,0.003450,0,0
###frîmüge###,frômige,fromage,0.376769,fromage,0.376769,0,0
###jonshre###,jonsore,monstre,0.065692,monstre,0.065692,0,0
###ïoflège###,ooggege,collège,0.014452,collège,0.014452,0,0
###apnétït###,appétêt,appétit,0.393826,appétit,0.393826,0,0
###ïâfouir###,fâuirir,feuille,0.048957,enfouir,0.000008,0,0
###qliiner###,llinner,laisser,0.007549,aligner,0.001802,0,0
###ôangeau###,gaggeau,aigreur,0.003263,panneau,0.000128,0,0
###plarnje###,plaenne,plainte,0.031904,plainte,0.031904,0,0
###ècouüer###,ocuèure,orfèvre,0.001375,écouler,0.000001,0,0
###qouxier###,qoulier,routier,0.013052,soucier,0.004935,0,0
###vçptige###,vietige,vestige,0.135580,vertige,0.100257,0,0
###excizhr###,exhchir,envahir,0.040622,exciter,0.000142,0,0
###âouffhe###,ofuûffe,souffle,0.007086,bouffée,0.002972,0,0
###autogés###,autosgé,automne,0.064858,autobus,0.044115,0,0
###abkitêr###,abottir,aboutir,0.061787,abriter,0.004751,0,0
###êxuvent###,jluvett,couvent,0.066317,couvent,0.066317,0,0
###doàlage###,doulage,dallage,0.094817,dommage,0.090926,0,0
###exyloyé###,exyloyé,employé,0.169160,employé,0.169160,0,0
###rçvêtzr###,rêvêrir,revêtir,0.724276,revêtir,0.724276,0,0
###ïatecas###,astesas,matelas,0.054088,matelas,0.054088,0,0
###mvgipue###,migugée,minutie,0.010135,magique,0.001573,0,0
###abüutdr###,abouuir,aboutir,0.682952,aboutir,0.682952,0,0
###lqwteur###,lléteur,lenteur,0.051048,lecteur,0.017163,0,0
###dansgïr###,dansgir,danseur,0.055394,danseur,0.055394,0,0
###troocqe###,trooche,tronche,0.013831,tronche,0.013831,0,0
###troujze###,trouêue,trouble,0.009253,trouble,0.009253,0,0
###üainore###,anindre,rainure,0.008766,vaincre,0.004820,0,0
###pancqûe###,pancqce,panique,0.566144,panique,0.566144,0,0
###réjfçir###,réufiir,réussir,0.020379,réjouir,0.018535,0,0
###covbèer###,covcèer,civière,0.015053,combler,0.000561,0,0
###blouuïn###,blouuun,blouson,0.624571,blouson,0.624571,0,0
###cjiyois###,cyiiois,chinois,0.051302,chinois,0.051302,0,0
###doujume###,doumume,coutume,0.210654,coutume,0.210654,0,0
###cojveht###,covveut,couvent,0.086041,couvert,0.069849,0,0
###malciüe###,malcige,malaise,0.049709,malaise,0.049709,0,0
###répmuer###,répuuer,réputer,0.053350,réparer,0.044064,0,0
###révowèe###,révoome,révolte,0.270752,révolte,0.270752,0,0
###iyrnter###,iirnter,siroter,0.022192,irriter,0.009784,0,0
###méûhâde###,méuhode,méthode,0.497130,méthode,0.497130,0,0
###chïrson###,chosson,cuisson,0.011783,charbon,0.003958,0,0
###ftendee###,ftendée,plongée,0.009891,étendue,0.007942,0,0
###üreuier###,reeuier,grenier,0.000379,grenier,0.000379,0,0
###smatisn###,saation,station,0.360984,station,0.360984,0,0
###flawtçr###,flatter,flatter,0.395252,flatter,0.395252,0,0
###svvpeur###,suvveur,serveur,0.316979,stupeur,0.000754,0,0
###proxukt###,proreut,peureux,0.008556,produit,0.003628,0,0
###suîeûbe###,subebbe,superbe,0.144715,superbe,0.144715,0,0
###tçucnée###,ttncnée,tournée,0.026779,tournée,0.026779,0,0
###énïrjer###,éjjroer,égorger,0.030277,énerver,0.003109,0,0
###naguqêe###,nanuque,panique,0.009116,naguère,0.000450,0,0
###çônager###,gngager,engager,0.003141,ménager,0.001191,0,0
###sgrgeêt###,suggrtt,sergent,0.279175,sergent,0.279175,0,0
###fïurper###,frurper,fourrer,0.044702,fourrer,0.044702,0,0
###seuïçon###,seusçon,soupçon,0.458248,soupçon,0.458248,0,0
###xoudler###,douller,doubler,0.002525,boucler,0.000792,0,0
###tjrsser###,torsser,tousser,0.045893,tousser,0.045893,0,0
###blodber###,blobber,bloquer,0.162882,bloquer,0.162882,0,0
###urgewje###,gugeêge,guérite,0.007542,urgence,0.000462,0,0
###rûleine###,relline,colline,0.119679,haleine,0.018591,0,0
###portôbl###,portell,portail,0.615089,portail,0.615089,0,0
###suuwême###,suutême,suprême,0.064478,suprême,0.064478,0,0
###dnauant###,dnanant,donnant,0.204386,diamant,0.047848,0,0
###plaoute###,plauute,plainte,0.099855,planète,0.040381,0,0
###dousêer###,dousuer,dossier,0.016236,doubler,0.009028,0,0
###coushfn###,cousfon,coucher,0.390225,coussin,0.025225,0,0
###gxondzr###,goggder,gigoter,0.037807,gronder,0.003004,0,0
###inwegte###,igneite,ignoble,0.001018,insecte,0.000087,0,0
###ingençe###,ingenne,intense,0.021427,intense,0.021427,0,0
###êijesté###,jjjetté,majesté,0.463915,majesté,0.463915,0,0
###bbrbiïr###,brrbzir,barbier,0.302693,barbier,0.302693,0,0
###févrpdr###,févréfr,février,0.492839,février,0.492839,0,0
###lentaqr###,lentuer,lenteur,0.397740,lenteur,0.397740,0,0
###stnbère###,stntère,sincère,0.376790,sincère,0.376790,0,0
###paâqult###,papluet,parquet,0.088754,parquet,0.088754,0,0
###aontecx###,adnteex,accueil,0.003865,honteux,0.000156,0,0
###anàêtàe###,anvêtie,ancêtre,0.191091,ancêtre,0.191091,0,0
###binloir###,bibloir,parloir,0.081166,bonsoir,0.005440,0,0
###eèclaée###,exclème,exclure,0.029041,esclave,0.001135,0,0
###zention###,zention,mention,0.023696,section,0.000285,0,0
###sédbibe###,sébbide,sublime,0.017673,séduire,0.010993,0,0
###éédiser###,éédiser,résider,0.016784,rédiger,0.000125,0,0
###bûaôdir###,bialdir,brandir,0.702124,brandir,0.702124,0,0
###swmelve###,symelve,semelle,0.153032,semelle,0.153032,0,0
###poçrüir###,pouriir,pourrir,0.078129,pourrir,0.078129,0,0
###dluaite###,dauaite,défaite,0.068668,défaite,0.068668,0,0
###saiüzer###,saisèer,baisser,0.003455,saigner,0.002716,0,0
###tramcüe###,tramcme,tranche,0.058944,tranche,0.058944,0,0
###frâston###,frotton,frisson,0.094577,frisson,0.094577,0,0
###âuréris###,ruréris,surpris,0.077556,surpris,0.077556,0,0
###wagusse###,aauasse,sagesse,0.024742,sagesse,0.024742,0,0
###ruftère###,ruutère,rupture,0.083436,rupture,0.083436,0,0
###eüquate###,eequque,eunuque,0.017801,enquête,0.001104,0,0
###çurûaut###,uuuuaat,sursaut,0.003399,sursaut,0.003399,0,0
###rêucher###,rêucher,faucher,0.031834,boucher,0.013785,0,0
###acoàier###,acooier,accoler,0.001265,écolier,0.000044,0,0
###veiôdre###,veirdre,peindre,0.040947,feindre,0.012141,0,0
###uigelle###,uugelle,écuelle,0.004752,ficelle,0.000235,0,0
###hontige###,hontige,montage,0.097414,hostile,0.023582,0,0
###xerplnt###,expppnt,parapet,0.010731,serpent,0.009350,0,0
###vqdeate###,veeeate,vedette,0.006234,vedette,0.006234,0,0
###fôloise###,flloise,falaise,0.405957,falaise,0.405957,0,0
###rûvyvre###,rêvvvre,revivre,0.599411,revivre,0.599411,0,0
###wohaume###,houamme,louange,0.007133,royaume,0.000765,0,0
###écüoaer###,échïter,écouter,0.050563,échouer,0.003570,0,0
###affokür###,afffoer,adosser,0.083810,affoler,0.008860,0,0
###refmort###,remfort,renfort,0.044229,ressort,0.021241,0,0
###pzddent###,dindent,prudent,0.051482,prudent,0.051482,0,0
###nârtège###,nântège,cortège,0.044209,cortège,0.044209,0,0
###yecoeur###,eeceeur,lecteur,0.016975,secteur,0.011286,0,0
###slaàcer###,slaîcer,exaucer,0.009006,élancer,0.002446,0,0
###déïoror###,déjorir,décorer,0.023841,décorer,0.023841,0,0
###kollüer###,ololier,amorcer,0.005429,collier,0.000802,0,0
###rempüot###,rempoot,rempart,0.144657,rempart,0.144657,0,0
###dfficte###,difiôte,défaite,0.049835,affiche,0.000036,0,0
###aleoser###,alaeser,accuser,0.008793,arroser,0.004666,0,0
###éslwuir###,élluuir,éblouir,0.274309,éblouir,0.274309,0,0
###ôarrafe###,aaraare,baraque,0.000970,barrage,0.000224,0,0
###poujber###,poupber,pousser,0.058670,courber,0.000543,0,0
###peubïer###,peucher,peupler,0.014650,peupler,0.014650,0,0
###praârée###,prarrée,prairie,0.229278,prairie,0.229278,0,0
###barâiau###,barieau,barreau,0.155345,barreau,0.155345,0,0
###gksncer###,glncrer,gonfler,0.012435,grincer,0.001090,0,0
###dèplizr###,divplir,douleur,0.016250,déplier,0.000904,0,0
###rêvôrce###,rêvêrie,rêverie,0.901855,rêverie,0.901855,0,1
###relouhe###,relouhe,pelouse,0.019821,pelouse,0.019821,0,0
###ejargir###,energir,avertir,0.029607,élargir,0.001202,0,0
###scmûrer###,scmbrer,sombrer,0.073498,sombrer,0.073498,0,0
###famôour###,famoour,facteur,0.030975,tambour,0.010019,0,0
###rimizer###,rimiier,remiser,0.032165,limiter,0.026522,0,0
###serryde###,syrrade,myriade,0.119386,serrure,0.004330,0,0
###fouïamd###,foumaud,foulard,0.292255,foulard,0.292255,0,0
###lüquiee###,llluiie,liquide,0.009537,liquide,0.009537,0,0
###uenîion###,ueunion,mention,0.054641,pension,0.015338,0,0
###rûqleau###,rrqleau,rouleau,0.629613,rouleau,0.629613,0,0
###amjouge###,amgouge,ampoule,0.187885,ampoule,0.187885,0,0
###yasqèer###,zysyyrr,mystère,0.063207,masquer,0.001531,0,0
###colsnîe###,colenbe,colonie,0.007199,colonie,0.007199,0,0
###aêoique###,adoique,antique,0.019582,quoique,0.018899,0,0
###cnpomal###,chmomal,caramel,0.071170,caporal,0.008405,0,0
###chlûfon###,chlûfon,croûton,0.209707,chiffon,0.102034,0,0
###maiïeot###,maiioot,maillot,0.515090,maillot,0.515090,0,0
###èuâcide###,ouceide,écuelle,0.001880,suicide,0.000016,0,0
###tymbore###,tombore,tombeau,0.021827,symbole,0.013587,0,0
###amuxavt###,amuvant,amusant,0.206992,amusant,0.206992,0,0
###ülvgner###,vlvgner,cligner,0.058698,cligner,0.058698,0,0
###ûéflâxe###,éâblexe,réflexe,0.069831,réflexe,0.069831,0,0
###ôhangin###,nagngin,engager,0.047837,frangin,0.022171,0,0
###cântrjr###,cintrir,couvrir,0.026445,contrer,0.022064,0,0
###seruast###,seruait,servant,0.244569,servant,0.244569,0,0
###venîuur###,venuuur,vengeur,0.132911,vendeur,0.072722,0,0
###bqfller###,bllller,briller,0.141918,bâiller,0.019453,0,0
###crïbtal###,crataal,cratère,0.049117,cristal,0.003772,0,0
###éüiîode###,épiïode,épisode,0.297775,épisode,0.297775,0,0
###mpsegte###,meseste,musette,0.048459,musette,0.048459,0,0
###roévrçr###,rovéror,rouvrir,0.060524,rouvrir,0.060524,0,0
###cafroce###,cafroce,caprice,0.123466,caprice,0.123466,0,0
###graçsae###,graasae,graisse,0.015196,graisse,0.015196,0,0
###jarqups###,jarpups,marquis,0.072892,marquis,0.072892,0,0
###clorsgn###,clogsnn,cloison,0.009058,cloison,0.009058,0,0
###jpingve###,jninule,joindre,0.037449,épingle,0.001052,0,0
###lisixïe###,lixisue,lisible,0.005920,lisière,0.001949,0,0
###robuqet###,robutet,robinet,0.117128,robinet,0.117128,0,0
###rknaler###,ranaler,ravaler,0.096905,ronfler,0.071800,0,0
###ivèüsse###,imsosse,impasse,0.067570,ivresse,0.023479,0,0
###zasgaro###,zangaro,zingaro,0.391029,zingaro,0.391029,0,0
###pinkèau###,pinpeau,pinceau,0.517340,pinceau,0.517340,0,0
###sâffêet###,shfftôt,sifflet,0.551141,sifflet,0.551141,0,0
###éûlpiré###,éplliré,éclairé,0.148218,éclairé,0.148218,0,0
###îoussén###,olussné,amusant,0.018490,mousson,0.012406,0,0
###îèberge###,obrerge,asperge,0.020031,auberge,0.007178,0,0
###fajçlté###,faïllté,faculté,0.373052,faculté,0.373052,0,0
###égûttre###,ébottre,ébattre,0.071405,émettre,0.030622,0,0
###fabiwlé###,faiiilé,bariolé,0.055093,habillé,0.000948,0,0
###nbmaire###,namaire,salaire,0.003668,notaire,0.000325,0,0
###ranwuhe###,ranhuue,rancune,0.018813,rancune,0.018813,0,0
###cïmmoüe###,chmmobe,commode,0.223181,commode,0.223181,0,0
###îravisé###,uraiité,gravité,0.028497,gravité,0.028497,0,0
###pisïûne###,piseene,piscine,0.344465,piscine,0.344465,0,0
###copsort###,coorort,confort,0.035048,confort,0.035048,0,0
###tvrtube###,trrtuze,torture,0.325080,torture,0.325080,0,0
###adosggr###,adogggr,adosser,0.107273,adosser,0.107273,0,0
###tvrhine###,thrvine,terrine,0.119693,tartine,0.080030,0,0
###béuyynt###,byuyynt,bruyant,0.382184,bruyant,0.382184,0,0
###chntqnu###,crntunu,contenu,0.242520,contenu,0.242520,0,0
###séspeqt###,sééprut,séparer,0.096627,suspect,0.001709,0,0
###déêalêr###,dévêlir,dévêtir,0.186908,dévaler,0.005222,0,0
###ziviâer###,zizetrr,rizière,0.016277,diviser,0.000284,0,0
###ntügère###,nangère,naguère,0.059342,étagère,0.002083,0,0
###coemage###,commage,courage,0.022579,hommage,0.004598,0,0
###anbosce###,abbosce,apposer,0.004521,annonce,0.001859,0,0
###édàtéon###,édotton,édition,0.368969,édition,0.368969,0,0
###fonttre###,fonttre,fenêtre,0.012051,monture,0.005769,0,0
###tapïrer###,tapprer,tailler,0.017961,tapoter,0.002219,0,0
###calerle###,calelle,couille,0.005493,caserne,0.000408,0,0
###fleprür###,fleprer,flairer,0.006788,fleurir,0.000080,0,0
###hurlâge###,huôlige,horloge,0.086432,horloge,0.086432,0,0
###ppissbr###,piisror,passeur,0.030167,plisser,0.021672,0,0
###amkueil###,ammmeil,vermeil,0.011114,accueil,0.006097,0,0
###seéyeur###,secheur,serveur,0.065792,serveur,0.065792,0,0
###fânèbte###,fénèète,funèbre,0.075083,funèbre,0.075083,0,0
###mospial###,mospial,mondial,0.106620,mondial,0.106620,0,0
###toçrynt###,torrant,torrent,0.274463,torrent,0.274463,0,0
###wonüour###,oonoorr,contour,0.020043,contour,0.020043,0,0
###rtclure###,rrplure,rainure,0.011447,exclure,0.000459,0,0
###amatdor###,amotdor,amateur,0.038743,amateur,0.038743,0,0
###dâcimif###,dhcimif,décisif,0.029306,décisif,0.029306,0,0
###doxtebx###,dohtbux,douteux,0.637178,douteux,0.637178,0,0
###cruïubé###,crubumé,cruauté,0.363222,cruauté,0.363222,0,0
###ïnlacmr###,nlamier,élancer,0.000544,enlacer,0.000001,0,0
###frêncûr###,frcrcir,fournir,0.030759,froncer,0.001364,0,0
###éesulte###,épsulte,insulte,0.112457,insulte,0.112457,0,0
###côéchet###,cchchet,crochet,0.268893,crochet,0.268893,0,0
###emfèler###,emfêler,enfiler,0.050323,empiler,0.003825,0,0
###çaximîm###,axxmmmm,maximum,0.218090,maximum,0.218090,0,0
###moôeste###,meueste,modeste,0.055058,mouette,0.001408,0,0
###bzéogne###,bégogne,besogne,0.079688,besogne,0.079688,0,0
###egbkter###,ebboter,abriter,0.009579,embêter,0.005924,0,0
###rxploàt###,réppoit,exploit,0.173636,exploit,0.173636,0,0
###marunau###,marunau,marteau,0.102515,marteau,0.102515,0,0
###mtepper###,mmppper,frapper,0.060185,stopper,0.028600,0,0
###tjnsifn###,tinsinn,tension,0.027905,tension,0.027905,0,0
###vuéarme###,vutarme,vacarme,0.226567,vacarme,0.226567,0,0
###ritueur###,ritueur,rigueur,0.374042,vigueur,0.000124,0,0
###antivle###,antivle,antique,0.168661,antique,0.168661,0,0
###braqivr###,bravuer,braquer,0.136731,braquer,0.136731,0,0
###sürutwr###,surutur,scruter,0.311529,scruter,0.311529,0,0
###inkusue###,innumue,injuste,0.012448,injuste,0.012448,0,0
###veuptre###,veupure,verdure,0.047520,meurtre,0.004251,0,0
###aihaéce###,adfacce,aisance,0.024616,aisance,0.024616,0,0
###choduyr###,ciocuur,clocher,0.056106,choquer,0.005237,0,0
###grèvser###,gruvser,gravier,0.142762,gravier,0.142762,0,0
###üétroxe###,tétroue,charrue,0.005426,pétrole,0.001126,0,0
###rtcburs###,ruûturs,couture,0.099891,recours,0.016859,0,0
###reâtrge###,rertrge,vertige,0.217230,rentrée,0.041401,0,0
###tkéorle###,ttéorle,théorie,0.208298,théorie,0.208298,0,0
###âorsâge###,oousege,corsage,0.002668,corsage,0.002668,0,0
###inoncar###,inincar,énoncer,0.173461,inonder,0.087452,0,0
###eoztrat###,exttaat,contrat,0.008851,contrat,0.008851,0,0
###ûailcis###,amilcas,agilité,0.035379,taillis,0.004891,0,0
###pakiènt###,panpant,passant,0.076660,patient,0.025040,0,0
###destexn###,densenn,dessein,0.051968,dessein,0.051968,0,0
###médstor###,méjotor,mériter,0.088060,méditer,0.028469,0,0
###angnfme###,ananxme,anonyme,0.114002,anonyme,0.114002,0,0
###assîner###,asserer,assener,0.063248,assumer,0.000038,0,0
###disphéu###,dispuué,disposé,0.176524,disparu,0.043345,0,0
###grussçr###,grasser,grossir,0.053089,grossir,0.053089,0,0
###guidaze###,guzdage,guitare,0.188435,guitare,0.188435,0,0
###nyiotte###,nniotte,griotte,0.044293,chiotte,0.043161,0,0
###cntofen###,cotûnen,combien,0.029525,citoyen,0.002060,0,0
###fqmirer###,fimirer,figurer,0.022868,flairer,0.013242,0,0
###wumelhe###,mumelhe,jumelle,0.015567,jumelle,0.015567,0,0
###mawmète###,mammère,marmite,0.059786,marmite,0.059786,0,0
###koryier###,orosier,châtier,0.001874,sorcier,0.000177,0,0
###açlaçir###,aallain,aplatir,0.000940,aplatir,0.000940,0,0
###charpzé###,charppé,charité,0.003256,charité,0.003256,0,0
###îéfilir###,ééillir,amollir,0.030174,définir,0.000477,0,0
###résîmdr###,résbrdr,réussir,0.013941,résumer,0.002515,0,0
###touchyn###,touchon,toucher,0.937210,bouchon,0.073199,0,1
###wébster###,éésster,costard,0.001192,débiter,0.000218,0,0
###désopèr###,désorir,désirer,0.540764,désoler,0.011240,0,0
###trazîer###,traîter,traîner,0.216909,traquer,0.021883,0,0
###fachûur###,fachhur,ferveur,0.073983,facteur,0.004742,0,0
###lambââu###,labbeau,lambeau,0.793421,lambeau,0.793421,0,0
###xalmâer###,alaluer,évaluer,0.014202,palmier,0.000013,0,0
###céariôt###,clériit,courant,0.049787,chariot,0.013269,0,0
###çonflôt###,fonllot,mouflet,0.017043,conflit,0.013955,0,0
###affbver###,afffler,affoler,0.066975,affaler,0.030605,0,0
###rôîatif###,rrrftif,relatif,0.024337,relatif,0.024337,0,0
###bdifsce###,biifsde,orifice,0.002618,édifice,0.000094,0,0
###flamiôr###,flamiir,flamber,0.274688,flamber,0.274688,0,0
###plmsane###,plmsane,platane,0.073323,platane,0.073323,0,0
###échürge###,échgrge,échange,0.089063,écharpe,0.007589,0,0
###gçacçal###,gaacaal,glacial,0.434870,glacial,0.434870,0,0
###ivîoéne###,invoine,envolée,0.017927,ivrogne,0.000816,0,0
###pvgarre###,praarre,palabre,0.003583,bagarre,0.001458,0,0
###cauenke###,calence,cadence,0.006460,cadence,0.006460,0,0
###dhiaéer###,dhiaier,daigner,0.014133,chialer,0.006237,0,0
###eôalver###,envlver,enlever,0.111414,exalter,0.000151,0,0
###rahliçr###,rarllir,railler,0.126471,rallier,0.037185,0,0
###gfmelue###,gumelue,gamelle,0.191975,gamelle,0.191975,0,0
###îetaait###,ettaain,extrait,0.007564,retrait,0.000384,0,0
###briqmét###,briitet,briquet,0.110411,briquet,0.110411,0,0
###clocépr###,clocppr,clocher,0.599055,clocher,0.599055,0,0
###fuwtrer###,fuutrer,filtrer,0.074135,filtrer,0.074135,0,0
###bwcader###,bacader,balader,0.289859,balader,0.289859,0,0
###yppital###,ppptaal,apparat,0.039024,capital,0.000525,0,0
###kauàher###,aaahher,cracher,0.003358,faucher,0.000405,0,0
###wopique###,oosique,comique,0.047068,comique,0.047068,0,0
###sarqcot###,sarotot,haricot,0.154257,haricot,0.154257,0,0
###rinfbrt###,rinfart,renfort,0.186125,renfort,0.186125,0,0
###tomerer###,tomerer,tolérer,0.009021,tolérer,0.009021,0,0
###mééhiré###,méééiré,mémoire,0.048938,déchiré,0.018962,0,0
###kouwfre###,ofurfre,meurtre,0.039752,gouffre,0.001193,0,0
###recltçe###,recelme,recette,0.178840,recette,0.178840,0,0
###tauûuau###,tauuuau,taureau,0.039584,taureau,0.039584,0,0
###aoxpeur###,aauéeur,ampleur,0.006147,torpeur,0.000137,0,0
###bbrcpau###,brrcuau,berceau,0.258801,berceau,0.258801,0,0
###oxhibtr###,oxouber,plomber,0.002364,exhiber,0.000682,0,0
###gvlopâr###,glopper,grouper,0.017319,galoper,0.000616,0,0
###grêrper###,grrrper,grouper,0.090703,grouper,0.090703,0,0
###üorteqr###,ooutrer,contrer,0.029819,porteur,0.000025,0,0
###tatueer###,tatuter,tatouer,0.016249,tituber,0.002705,0,0
###jcisson###,jhislon,rejeton,0.013629,boisson,0.000824,0,0
###hoïorvr###,hohvrir,honorer,0.401229,honorer,0.401229,0,0
###mkndaôn###,minnônn,minable,0.024536,mondain,0.013145,0,0
###tôaânée###,tttînée,tatouer,0.006071,traînée,0.000239,0,0
###sraitre###,sraitre,arbitre,0.006817,traître,0.006694,0,0
###moppant###,pompant,coupant,0.118927,mouvant,0.000517,0,0
###mtuvoxr###,touvoor,mouvoir,0.163815,mouvoir,0.163815,0,0
###grqbuit###,grguiit,gratuit,0.070558,gratuit,0.070558,0,0
###ïumulïe###,fuuulge,tumulte,0.005621,tumulte,0.005621,0,0
###frôuner###,frouner,freiner,0.045151,freiner,0.045151,0,0
###obscîoe###,obscobe,obscène,0.088868,obscène,0.088868,0,0
###aczéçer###,aczéber,accéder,0.044255,accéder,0.044255,0,0
###cuvuite###,cuvuite,cuvette,0.253753,cuvette,0.253753,0,0
###grvnaçe###,granaie,grenade,0.005529,grenade,0.005529,0,0
###loîiâue###,loisqre,lorsque,0.035533,logique,0.000617,0,0
###pnrüher###,prrcher,percher,0.213850,percher,0.213850,0,0
###veôsxon###,veysçon,version,0.612334,version,0.612334,0,0
###aumrter###,aurrter,alerter,0.006300,alerter,0.006300,0,0
###bwüdure###,brudure,bordure,0.032677,bordure,0.032677,0,0
###darïpet###,darpeet,parapet,0.010764,parapet,0.010764,0,0
###suôkime###,suptime,sublime,0.137329,sublime,0.137329,0,0
###êatâant###,attraat,attrait,0.034754,battant,0.002556,0,0
###blobtôr###,bloboir,blottir,0.034969,blottir,0.034969,0,0
###hyritpr###,hyriter,hériter,0.627990,hériter,0.627990,0,0
###msniant###,miasant,montant,0.020631,montant,0.020631,0,0
###vlivber###,vlivber,olivier,0.054633,olivier,0.054633,0,0
###qhipnon###,hiinnon,opinion,0.008808,chignon,0.004689,0,0
###rkuvine###,rouvine,routine,0.049198,routine,0.049198,0,0
###wbasser###,bassser,baisser,0.044156,classer,0.000091,0,0
###nrtller###,nlcîler,nouille,0.007976,griller,0.000379,0,0
###pwleçin###,pileein,pèlerin,0.172952,pèlerin,0.172952,0,0
###paaüder###,ppaader,plaider,0.058168,plaider,0.058168,0,0
###crshuer###,chsseer,chasser,0.004201,croquer,0.000013,0,0
###fumelte###,fumelte,femelle,0.057416,femelle,0.057416,0,0
###aduïter###,adudter,ajuster,0.017232,adapter,0.012972,0,0
###fllyngé###,flllngé,allongé,0.023382,allongé,0.023382,0,0
###dàbsert###,debsert,dessert,0.027884,dessert,0.027884,0,0
###fbinçue###,fiinule,rainure,0.006178,flingue,0.001131,0,0
###bxïlure###,flûlure,brûlure,0.036105,brûlure,0.036105,0,0
###detadhé###,detadhé,détaché,0.184810,détaché,0.184810,0,0
###saègire###,saggire,salaire,0.087271,salaire,0.087271,0,0
###onwlyse###,onyïise,offense,0.011795,analyse,0.000940,0,0
###brîgace###,bragace,branche,0.015556,brigade,0.000642,0,0
###dîspuae###,dusprge,dispute,0.011187,dispute,0.011187,0,0
###ïaresde###,aaresde,adresse,0.002549,paresse,0.000850,0,0
###dzréoir###,dérioir,détenir,0.024115,dortoir,0.014825,0,0
###fvrméer###,furmrer,fermier,0.410873,fermier,0.410873,0,0
###mnîerse###,mueerse,moderne,0.009273,inverse,0.001261,0,0
###mârrsnt###,mrrrrnt,torrent,0.021466,marrant,0.007703,0,0
