input,lower_deck_output,upper_deck_winner,winner_activation,target,target_activation,excluded,over_threshold
###coihher###,coihher,coucher,0.141431,coincer,0.006609,0,0
###jansâer###,jansyer,janvier,0.022556,janvier,0.022556,0,0
###riczger###,ririger,diriger,0.020797,ricaner,0.000497,0,0
###viswzle###,visiule,visible,0.189282,visible,0.189282,0,0
###baràzue###,barbuue,baroque,0.026713,baraque,0.021274,0,0
###criçüer###,cricier,crisser,0.063515,crisper,0.005526,0,0
###étumner###,étuuner,étudier,0.079403,étudier,0.079403,0,0
###tabfçer###,taather,tailler,0.043073,tablier,0.007639,0,0
###émeïzer###,émeeder,émerger,0.213193,émerger,0.213193,0,0
###conàôrt###,contort,concert,0.044289,concert,0.044289,0,0
###adohver###,adolver,adosser,0.021248,adopter,0.018220,0,0
###envdèer###,envdèer,envoyer,0.003207,envoler,0.002249,0,0
###comàyie###,comièie,comique,0.014727,comédie,0.009425,0,0
###proncès###,proncès,progrès,0.114902,progrès,0.114902,0,0
###énezoie###,éééloie,épisode,0.003147,énergie,0.001138,0,0
###deshüus###,desseus,dessous,0.603214,dessous,0.603214,0,1
###essêîce###,esseêce,essence,0.672635,essence,0.672635,0,1
###aimhrle###,aimémue,aimable,0.010567,aimable,0.010567,0,0
###sanduot###,sanduat,conduit,0.069179,sanglot,0.017595,0,0
###monpxie###,monéêie,monnaie,0.099205,monnaie,0.099205,0,0
###aspmôer###,amppker,amputer,0.047675,aspirer,0.001048,0,0
###éléôpnt###,éluéant,échéant,0.023504,élégant,0.004747,0,0
###culdmre###,culèvre,culotte,0.058322,culture,0.055982,0,0
###luiéznt###,loisint,luisant,0.043122,luisant,0.043122,0,0
###récüêer###,récééer,récrier,0.041527,réciter,0.035402,0,0
###honvvte###,honvvte,honnête,0.044487,honnête,0.044487,0,0
###réufbon###,réurbon,bourbon,0.162384,réunion,0.026534,0,0
###demîêre###,demêêre,demeure,0.097359,demeure,0.097359,0,0
###parcèis###,parceis,paradis,0.092401,paradis,0.092401,0,0
###entdier###,entdier,encrier,0.020111,entamer,0.007788,0,0
###bouûkin###,bourein,bouquin,0.052205,bouquin,0.052205,0,0
###planoer###,planter,planter,0.424214,plaquer,0.011400,0,0
###remyzds###,rembyds,remords,0.303498,remords,0.303498,0,0
###bisèüot###,bistoot,bistrot,0.460851,bistrot,0.460851,0,0
###stujhde###,suusêde,stupide,0.101798,stupide,0.101798,0,0
###voyûcer###,vooûcer,voleter,0.014031,voyager,0.002446,0,0
###envêkon###,envêson,environ,0.107435,environ,0.107435,0,0
###légfzde###,lézgfde,brigade,0.009133,légende,0.006497,0,0
###pêcéâur###,pêpreur,pêcheur,0.020668,pêcheur,0.020668,0,0
###pénqxle###,péniqle,pénible,0.017110,pénible,0.017110,0,0
###abayûon###,aboûyon,abandon,0.061775,abandon,0.061775,0,0
###boumder###,boumder,boucher,0.022446,bourrer,0.007666,1,0
###gueàaer###,gueaeer,guetter,0.277486,gueuler,0.207416,0,0
###déràier###,dériier,déplier,0.020357,dérober,0.007125,0,0
###buiwkon###,buicbon,buisson,0.467343,buisson,0.467343,1,0
###terxmur###,termeur,terreur,0.194392,terreur,0.194392,0,0
###frowège###,frogège,fougère,0.156332,fromage,0.002286,0,0
###monqçre###,monqire,monture,0.067809,monstre,0.063579,0,0
###colûàge###,colgige,collège,0.048961,collège,0.048961,0,0
###appvgit###,appplit,appétit,0.285828,appétit,0.285828,0,0
###enfâôir###,eneêgir,enfouir,0.040825,enfouir,0.040825,0,0
###aliwôer###,aailier,aligner,0.003140,aligner,0.003140,0,0
###panqtau###,pantuat,panique,0.032345,panneau,0.006469,0,0
###plaoqte###,plalqte,plainte,0.048706,plainte,0.048706,0,0
###écoyxer###,écccter,écosser,0.007180,écouler,0.002341,0,0
###souzler###,soubler,soulier,0.009539,soucier,0.003924,0,0
###verxége###,vervege,vertige,0.125297,vertige,0.125297,0,0
###excfqer###,exécxer,exécrer,0.070081,exciter,0.004756,0,0
###bouèjée###,boujoée,bouffée,0.022478,bouffée,0.022478,1,0
###autçnus###,antusus,autobus,0.216719,autobus,0.216719,0,0
###abrîîer###,arrbtrr,arrière,0.047923,abriter,0.000054,0,0
###couqgnt###,cougant,couvent,0.119466,couvent,0.119466,0,0
###domfhge###,dommhge,dommage,0.903948,dommage,0.903948,0,1
###empixyé###,empiémé,empiler,0.062003,employé,0.015655,0,0
###revdûir###,revdeir,revenir,0.019167,revêtir,0.018794,0,0
###matqyas###,maptyas,matelas,0.130917,matelas,0.130917,0,0
###magnlue###,magunue,magique,0.286697,magique,0.286697,0,0
###abokgir###,aboigir,aboutir,0.235671,aboutir,0.235671,0,0
###lecïûur###,leûceur,douceur,0.020344,lecteur,0.001699,0,0
###danbèur###,danduur,danseur,0.130379,danseur,0.130379,0,0
###trokühe###,troûhhe,tronche,0.120101,tronche,0.120101,0,0
###trokêle###,troîole,trouble,0.096542,trouble,0.096542,0,0
###vaixjre###,vairire,vaincre,0.034855,vaincre,0.034855,0,0
###panbgue###,panjgue,panique,0.212584,panique,0.212584,0,0
###réjîpir###,réjppir,réjouir,0.048778,réjouir,0.048778,0,0
###comuser###,comuser,combler,0.016142,combler,0.016142,0,0
###blozéon###,blonzon,blouson,0.045238,blouson,0.045238,0,0
###chiàtis###,chiitis,chinois,0.047945,chinois,0.047945,0,0
###coufnme###,coufnme,couille,0.011217,coutume,0.001485,0,0
###cousûrt###,cousart,courant,0.070926,couvert,0.003206,0,0
###malçïse###,malsase,malaise,0.256817,malaise,0.256817,0,0
###répïver###,répéver,réparer,0.050105,réparer,0.050105,0,0
###révêûte###,répêête,révolte,0.038860,révolte,0.038860,0,0
###irrgxer###,irrréex,irriter,0.243228,irriter,0.243228,0,0
###métcûde###,métende,méthode,0.025750,méthode,0.025750,0,0
###chaüwon###,charhon,chanson,0.033251,charbon,0.023377,0,0
###éteàfue###,éteèfue,étendue,0.252452,étendue,0.252452,0,0
###grewter###,greuter,guetter,0.032769,grenier,0.020363,0,0
###stalôon###,stançon,tronçon,0.089157,station,0.067823,0,0
###flaqàer###,flaquer,flatter,0.053917,flatter,0.053917,1,0
###stukwur###,stutuur,stupeur,0.171803,stupeur,0.171803,0,0
###prozèit###,propèit,produit,0.059665,produit,0.059665,0,0
###supïêbe###,suppêbe,suprême,0.030850,superbe,0.024978,0,0
###toumkée###,toumuée,tournée,0.147884,tournée,0.147884,0,0
###énedxer###,édéeeer,édifier,0.001485,énerver,0.000482,0,0
###nagvïre###,navrare,navrant,0.009212,naguère,0.003113,0,0
###ménbher###,ménbher,ménager,0.103465,ménager,0.103465,0,0
###serkfnt###,serfent,serment,0.085954,sergent,0.041860,0,0
###fouîcer###,foufcer,froncer,0.030102,fourrer,0.004494,1,0
###soubàon###,sousçon,soupçon,0.052034,soupçon,0.052034,0,0
###bouïier###,boudier,bouffer,0.004936,boucler,0.000213,0,0
###touïüer###,toulher,toucher,0.084733,tousser,0.081513,1,0
###blomver###,blomoer,bloquer,0.190221,bloquer,0.190221,0,0
###urghhce###,uuurhhe,bouchée,0.004295,urgence,0.000011,0,0
###halüéne###,halhrne,haleine,0.473840,haleine,0.473840,0,0
###porszil###,porseil,portail,0.056203,portail,0.056203,0,0
###supabme###,supabue,suprême,0.008997,suprême,0.008997,0,0
###diauvnt###,divuvnt,revient,0.072518,diamant,0.000453,0,0
###plazzte###,plzeète,plainte,0.009844,planète,0.008777,0,0
###douéêer###,doulûer,doubler,0.016475,doubler,0.016475,0,0
###couêzin###,cousain,coussin,0.263632,coussin,0.263632,1,0
###grovper###,grovper,grouper,0.514426,gronder,0.010968,0,0
###insgdte###,insurte,insulte,0.044078,insecte,0.035796,0,0
###intîdse###,intidne,intense,0.007164,intense,0.007164,0,0
###majüfté###,majetté,majesté,0.043234,majesté,0.043234,0,0
###barçêer###,barêter,barbier,0.020996,barbier,0.020996,0,0
###févèper###,févèper,février,0.412890,février,0.412890,0,0
###lenpûur###,lenseur,penseur,0.287844,lenteur,0.162355,0,0
###singwre###,sgngire,sincère,0.008933,sincère,0.008933,0,0
###parwïet###,parfent,patient,0.036812,parquet,0.005908,0,0
###honfçux###,honpeux,honteux,0.594218,honteux,0.594218,0,1
###ancèçre###,ancèère,arrière,0.061608,ancêtre,0.001196,0,0
###bonaîir###,bonnair,bonsoir,0.033209,bonsoir,0.033209,0,0
###escgïve###,essrive,esclave,0.035208,esclave,0.035208,0,0
###secfèon###,sencoon,section,0.091637,section,0.091637,0,0
###sédèvre###,sédèvre,séduire,0.005280,séduire,0.005280,0,0
###rédoïer###,rédooer,rédiger,0.002414,rédiger,0.002414,0,0
###braïmir###,brabmir,brandir,0.220594,brandir,0.220594,0,0
###semuile###,semuile,semelle,0.062019,semelle,0.062019,0,0
###pounhir###,pouphir,pourrir,0.024317,pourrir,0.024317,1,0
###défokte###,déffote,défaite,0.341742,défaite,0.341742,0,0
###saibper###,saiaper,sailler,0.238018,saigner,0.176688,0,0
###trauèhe###,trauèhe,tranche,0.031919,tranche,0.031919,0,0
###friàmon###,friozon,frisson,0.057536,frisson,0.057536,1,0
###surdkis###,surdois,surpris,0.225857,surpris,0.225857,0,0
###sagûïse###,sagïase,sagesse,0.024452,sagesse,0.024452,0,0
###rupylre###,rupllue,rupture,0.085175,rupture,0.085175,0,0
###enqaate###,endaate,enfance,0.001399,enquête,0.000109,0,0
###surçvut###,suvuvut,sursaut,0.132956,sursaut,0.132956,0,0
###bounâer###,bouneer,bouffer,0.008484,boucher,0.007541,0,0
###écomzer###,émomger,écosser,0.006652,écolier,0.004275,0,0
###feiuore###,feirore,feindre,0.022865,feindre,0.022865,0,0
###ficjüle###,ficfile,ficelle,0.428422,ficelle,0.428422,0,0
###hosyûle###,hyssale,hostile,0.457426,hostile,0.457426,0,0
###serkônt###,sertant,servant,0.360626,serpent,0.007139,0,0
###vedûnte###,vedênte,vedette,0.182520,vedette,0.182520,0,0
###faltrse###,faltrse,falaise,0.095954,falaise,0.095954,0,0
###revéjre###,revéore,revivre,0.006897,revivre,0.006897,0,0
###royvime###,royoime,royaume,0.019656,royaume,0.019656,0,0
###échwber###,échéber,échouer,0.111490,échouer,0.111490,0,0
###affêder###,affêder,affiner,0.028901,affoler,0.014372,0,0
###reszwrt###,rerrart,rempart,0.018039,ressort,0.013005,0,0
###pruxçnt###,prurant,courant,0.055830,prudent,0.003021,0,0
###corqvge###,corvgge,corsage,0.036950,cortège,0.032744,0,0
###secâkur###,secueur,secteur,0.431973,secteur,0.431973,0,0
###élaxâer###,élarter,élancer,0.025005,élancer,0.025005,0,0
###décpuer###,décpuer,déceler,0.010964,décorer,0.003544,0,0
###colkjer###,colfter,collier,0.116840,collier,0.116840,0,0
###remzkrt###,remtart,rempart,0.050738,rempart,0.050738,0,0
###affowhe###,affoohe,affiche,0.181779,affiche,0.181779,0,0
###arrîuer###,arrruer,arrêter,0.031846,arroser,0.021189,0,0
###éblèvir###,éblioir,éblouir,0.430442,éblouir,0.430442,0,0
###barîçge###,bargage,barrage,0.355634,barrage,0.355634,0,0
###coujüer###,coucoer,coucher,0.047399,courber,0.010953,0,0
###peugker###,peuseer,pousser,0.030185,peupler,0.024117,0,0
###praîüie###,praiiie,prairie,0.109040,prairie,0.109040,0,0
###barnfau###,barfuau,barreau,0.111683,barreau,0.111683,0,0
###griçîer###,grigher,griller,0.026754,grincer,0.018247,0,0
###dépxêer###,dépêter,déplier,0.042338,déplier,0.042338,0,0
###rêvèuie###,rêvuèie,rêverie,0.739006,rêverie,0.739006,0,1
###pelôâse###,peplsse,pelouse,0.021140,pelouse,0.021140,0,0
###élanpir###,élanpir,élargir,0.195953,élargir,0.195953,0,0
###somqwer###,sommuer,sommier,0.429885,sombrer,0.013398,0,0
###tamôüur###,tartmur,tambour,0.068495,tambour,0.068495,0,0
###limêaer###,limmaer,limiter,0.296073,limiter,0.296073,0,0
###serwzre###,sermare,serrure,0.006220,serrure,0.006220,0,0
###fouyérd###,fouyfrr,foulard,0.020272,foulard,0.020272,0,0
###liqxûde###,lléiide,liquide,0.004198,liquide,0.004198,0,0
###pendçon###,pendçon,pendant,0.306477,pension,0.277079,0,0
###roubnau###,rouuaau,rouleau,0.327091,rouleau,0.327091,0,0
###ampôüle###,amplale,ampoule,0.234745,ampoule,0.234745,0,0
###mascîer###,mascuer,marcher,0.041346,masquer,0.002090,0,0
###colbbie###,colboie,colonie,0.083210,colonie,0.083210,0,0
###quoüvue###,quvlque,ouvrage,0.002737,quoique,0.000362,0,0
###capqêal###,cappwal,capital,0.200951,caporal,0.182502,0,0
###chizçon###,chichon,chignon,0.151251,chiffon,0.069255,1,0
###maiudot###,maiidot,maillot,0.152996,maillot,0.152996,1,0
###suilïde###,suilide,suicide,0.065461,suicide,0.065461,0,0
###symukle###,symulle,symbole,0.019990,symbole,0.019990,0,0
###amuihnt###,amuihnt,amusant,0.158500,amusant,0.158500,0,0
###clidéer###,cliiier,cligner,0.039353,cligner,0.039353,0,0
###réfètxe###,réfirxe,réciter,0.006128,réflexe,0.002134,0,0
###fraèuin###,frauuin,frangin,0.210304,frangin,0.210304,0,0
###conîïer###,consoer,contrer,0.040446,contrer,0.040446,0,0
###serdjnt###,sersant,servant,0.091029,servant,0.091029,0,0
###venbsur###,venubur,vengeur,0.184701,vendeur,0.126429,0,0
###bâihéer###,bâiheer,bâiller,0.158930,bâiller,0.158930,1,0
###criewal###,cricial,crucial,0.022057,cristal,0.001209,0,0
###épilude###,épilude,épisode,0.050234,épisode,0.050234,0,0
###musçgte###,mususge,musette,0.140083,musette,0.140083,0,0
###roubmir###,rombuir,rombier,0.257154,rouvrir,0.030936,0,0
###capènce###,capance,cadence,0.032213,caprice,0.005895,0,0
###graêçse###,gravase,graisse,0.118872,graisse,0.118872,0,0
###marphis###,marphis,marquis,0.211803,marquis,0.211803,0,0
###clovqon###,clovçon,cloison,0.262328,cloison,0.262328,0,0
###épiyxle###,épiille,épingle,0.088723,épingle,0.088723,0,0
###lisdére###,lisérre,lisière,0.063692,lisière,0.063692,0,0
###robjjet###,rojéott,robinet,0.387032,robinet,0.387032,0,0
###ronaxer###,ronamer,ronfler,0.017026,ronfler,0.017026,0,0
###ivrytse###,iirisme,torture,0.001253,ivresse,0.000258,0,0
###zinûkro###,zingroo,zingaro,0.482428,zingaro,0.482428,0,0
###pinôàau###,pippuau,pinceau,0.349515,pinceau,0.349515,0,0
###sifuhet###,sifutet,sifflet,0.077707,sifflet,0.077707,0,0
###éclüuré###,éclluré,éclairé,0.293576,éclairé,0.293576,0,0
###moubâon###,mouboon,mousson,0.152111,mousson,0.152111,1,0
###aubqîge###,auplqge,auberge,0.067940,auberge,0.067940,0,0
###facwité###,faccité,faculté,0.076073,faculté,0.076073,0,0
###émeçère###,émeèère,émettre,0.286298,émettre,0.286298,1,0
###habtelé###,habtelé,habillé,0.613658,habillé,0.613658,0,1
###notlvre###,novrvre,navrant,0.003913,notaire,0.002027,0,0
###ranlyne###,ranlyne,rancune,0.072119,rancune,0.072119,0,0
###comânde###,combnde,commode,0.024746,commode,0.024746,0,0
###graûuté###,graguté,gravité,0.055050,gravité,0.055050,0,0
###pisulne###,pisurne,piscine,0.244642,piscine,0.244642,0,0
###conmmrt###,contart,concert,0.063540,confort,0.058230,0,0
###torôdre###,torrdre,torride,0.046904,torture,0.041861,0,0
###adolwer###,adoller,adosser,0.045723,adosser,0.045723,1,0
###taréüne###,tartane,tartine,0.307734,tartine,0.307734,0,0
###brulpnt###,brulnnt,bruyant,0.126198,bruyant,0.126198,0,0
###conyanu###,connynu,continu,0.019254,contenu,0.001699,0,0
###suswyct###,suscuct,suspect,0.077417,suspect,0.077417,0,0
###dévwèer###,dévièrr,dévorer,0.017918,dévaler,0.014402,0,0
###divléer###,divider,diviser,0.049535,diviser,0.049535,0,0
###étafzre###,édaèbre,ébattre,0.013479,étagère,0.007009,0,0
###homttge###,homtuge,hommage,0.053242,hommage,0.053242,0,0
###annîice###,annnice,annonce,0.281139,annonce,0.281139,0,0
###édieîon###,édiedon,édredon,0.676272,édition,0.107738,0,0
###monüjre###,monfore,monture,0.058917,monture,0.058917,0,0
###taplfer###,taplter,tailler,0.080879,tapoter,0.007166,0,0
###casfhne###,cassane,cantine,0.019304,caserne,0.001415,0,0
###flesair###,flesair,fleurir,0.221904,fleurir,0.221904,0,0
###horwqge###,horgage,horloge,0.110299,horloge,0.110299,0,0
###pliàéer###,pliiier,plisser,0.006141,plisser,0.006141,1,0
###accïqil###,aacicil,accueil,0.018033,accueil,0.018033,0,0
###serptur###,serpuur,serpent,0.077168,serveur,0.074182,0,0
###funitre###,funitre,pupitre,0.035841,funèbre,0.007163,0,0
###monàzal###,monfaal,mondial,0.214590,mondial,0.214590,0,0
###torkênt###,tortant,torrent,0.446698,torrent,0.446698,0,0
###conzsur###,conssur,conteur,0.055599,contour,0.040213,0,0
###exctàre###,excttre,exclure,0.132517,exclure,0.132517,0,0
###amaêlur###,amaulur,amollir,0.016303,amateur,0.007652,0,0
###décjlif###,décllif,décisif,0.117256,décisif,0.117256,0,0
###douâûux###,douleux,douleur,0.516856,douteux,0.345616,0,0
###cruîàté###,crurété,cruauté,0.307330,cruauté,0.307330,0,0
###enlàûer###,enllyer,engluer,0.034244,enlacer,0.000796,0,0
###frolaer###,fromter,frotter,0.017860,froncer,0.007330,0,0
###insèmte###,instème,insulte,0.024181,insulte,0.024181,0,0
###crosxet###,crostet,crochet,0.052317,crochet,0.052317,0,0
###empkûer###,empeyer,emparer,0.036869,empiler,0.036725,0,0
###maxïcum###,maxammm,maximum,0.571361,maximum,0.571361,0,1
###moupate###,moupate,mouette,0.033907,mouette,0.033907,0,0
###besêdne###,besndne,besogne,0.112058,besogne,0.112058,0,0
###embvyer###,embeyer,envoyer,0.014551,embêter,0.002543,0,0
###expügit###,expltit,exploit,0.657944,exploit,0.657944,0,1
###maroûau###,marouau,marteau,0.081798,marteau,0.081798,0,0
###stolaer###,sholter,saouler,0.008688,stopper,0.004003,1,0
###tenüçon###,tennçon,tension,0.623813,tension,0.623813,0,1
###vacînme###,vacxnme,vacarme,0.067625,vacarme,0.067625,0,0
###vigézur###,vigégur,vigueur,0.149850,vigueur,0.149850,0,0
###antçoue###,attooue,autobus,0.002661,antique,0.001723,0,0
###brawêer###,braêder,brasser,0.039803,braquer,0.031763,0,0
###scrnmer###,scrnrer,scruter,0.089465,scruter,0.089465,0,0
###injvçte###,injeite,insecte,0.048053,injuste,0.042063,0,0
###meupare###,meupare,meurtre,0.061588,meurtre,0.061588,0,0
###aismzce###,aiscame,aisance,0.030703,aisance,0.030703,0,0
###chozjer###,choooer,chasser,0.004181,choquer,0.003728,0,0
###graïxer###,gragper,gratter,0.066262,gravier,0.046946,0,0
###pétvile###,pétiile,pétrole,0.042381,pétrole,0.042381,0,0
###recôfrs###,cecfsrs,pervers,0.017182,recours,0.001475,0,0
###renêûée###,renéêée,rentrée,0.572227,rentrée,0.572227,0,1
###théfàie###,thétiie,théorie,0.032932,théorie,0.032932,0,0
###corîuge###,corguge,corsage,0.025669,corsage,0.025669,0,0
###inolüer###,inolier,initier,0.047547,inonder,0.015499,0,0
###conûôat###,conûtat,contrat,0.053612,contrat,0.053612,0,0
###taiâvis###,taivvis,taillis,0.647323,taillis,0.647323,1,1
###patôônt###,patrant,patient,0.031383,patient,0.031383,0,0
###desîqin###,densain,dessein,0.630895,dessein,0.630895,0,1
###médüber###,mébéber,méditer,0.037671,méditer,0.037671,0,0
###anojrme###,anjorme,informe,0.008408,anonyme,0.000475,0,0
###assüïer###,asssser,assener,0.062610,assumer,0.015594,0,0
###disèfru###,dissurr,dessert,0.070447,disparu,0.031923,0,0
###groanir###,grganir,grandir,0.021035,grossir,0.019908,1,0
###guiqâre###,guirire,guitare,0.030969,guitare,0.030969,0,0
###chiupte###,chiupte,chiotte,0.204512,chiotte,0.204512,0,0
###citbben###,cibbben,combien,0.085562,citoyen,0.063814,0,0
###flauîer###,flauber,flairer,0.023223,flairer,0.023223,0,0
###jumoïle###,jumlole,jumelle,0.139782,jumelle,0.139782,0,0
###marykte###,maytate,marmite,0.010861,marmite,0.010861,0,0
###sorçjer###,sorster,sorcier,0.075235,sorcier,0.075235,0,0
###aplsbir###,alllair,aligner,0.012738,aplatir,0.001606,0,0
###chaïlté###,challté,charité,0.071093,charité,0.071093,0,0
###défouir###,défouir,enfouir,0.061860,définir,0.013029,0,0
###résgner###,résgner,désirer,0.003922,résumer,0.002215,0,0
###boutïon###,boutoon,bottine,0.011804,bouchon,0.006653,0,0
###débêqer###,débêyer,démêler,0.003125,débiter,0.000244,0,0
###désqfer###,désqrer,désoler,0.057015,désoler,0.057015,0,0
###tranèer###,tranter,traiter,0.020514,traquer,0.007902,0,0
###fachçur###,facchur,faucher,0.073307,facteur,0.013717,0,0
###lamûoau###,lambeau,lambeau,0.492119,lambeau,0.492119,0,0
###palyüer###,pallyer,palmier,0.012397,palmier,0.012397,0,0
###chaîbot###,chaûtot,chariot,0.426104,chariot,0.426104,0,0
###conkmit###,confmit,conduit,0.028732,conflit,0.018578,0,0
###affqéer###,afffrer,affluer,0.038727,affaler,0.005524,0,0
###relônif###,relanin,relatif,0.055056,relatif,0.055056,0,0
###édiwçce###,édéccce,édifice,0.045846,édifice,0.045846,0,0
###flapper###,flapper,frapper,0.461469,flamber,0.043209,0,0
###placxne###,placxne,placide,0.028296,platane,0.024264,0,0
###échèdpe###,échiède,échelle,0.013260,écharpe,0.000219,0,0
###glamval###,glamlal,glacial,0.375507,glacial,0.375507,0,0
###ivrçhne###,iiriine,ivrogne,0.009428,ivrogne,0.009428,0,0
###bagûtre###,bagûtre,bagarre,0.015044,bagarre,0.015044,0,0
###cadhtce###,cadecce,cadence,0.175799,cadence,0.175799,0,0
###chitéer###,chitier,châtier,0.037494,chialer,0.005245,0,0
###exasêer###,exaster,exister,0.616677,exalter,0.009304,0,0
###raloïer###,ralloer,rallier,0.142039,rallier,0.142039,0,0
###gamiêle###,gamille,gamelle,0.572152,gamelle,0.572152,0,1
###retyhit###,rethhit,retrait,0.724462,retrait,0.724462,0,1
###briüéet###,briitet,briquet,0.127318,briquet,0.127318,0,0
###clonwer###,clonuer,clocher,0.035992,clocher,0.035992,0,0
###filpïer###,filpper,filtrer,0.006341,filtrer,0.006341,0,0
###balüoer###,balooer,baigner,0.014152,balader,0.006032,0,0
###capîwal###,cappaal,caporal,0.050905,capital,0.024513,0,0
###fautqer###,fautuer,fausser,0.042343,faucher,0.038576,0,0
###comégue###,comégue,comique,0.030631,comique,0.030631,0,0
###harslot###,harslot,haricot,0.247320,haricot,0.247320,0,0
###renzîrt###,renrart,retrait,0.034734,renfort,0.031214,0,0
###tolâàer###,tolâter,tousser,0.008226,tolérer,0.004514,0,0
###décmvré###,décévré,déchiré,0.043810,déchiré,0.043810,0,0
###goubpre###,gourpre,gouffre,0.095094,gouffre,0.095094,1,0
###recmhte###,remhrte,remiser,0.014652,recette,0.002382,0,0
###tauvûau###,tauvaau,taureau,0.240812,taureau,0.240812,0,0
###torwyur###,tortuur,torture,0.080337,torpeur,0.026982,0,0
###berlqau###,beqquau,bestiau,0.213235,berceau,0.098604,0,0
###exhsder###,exhsder,excéder,0.046123,exhiber,0.013491,0,0
###galàüer###,gallxer,galoper,0.139999,galoper,0.139999,0,0
###groader###,groader,gronder,0.587942,grouper,0.004491,0,0
###porggur###,porggur,pirogue,0.188253,porteur,0.130032,0,0
###titdüer###,tiitier,tailler,0.006795,tituber,0.002811,0,0
###boieïon###,boieoon,boisson,0.095563,boisson,0.095563,1,0
###honïâer###,honnher,honorer,0.189080,honorer,0.189080,0,0
###monerin###,monerin,mondain,0.145373,mondain,0.145373,0,0
###traxsée###,traibée,traînée,0.031388,traînée,0.031388,0,0
###traêqre###,traîqre,traître,0.026305,traître,0.026305,0,0
###mouèynt###,moutynt,mourant,0.152903,mouvant,0.080077,0,0
###mouxqir###,mouioir,mouvoir,0.005936,mouvoir,0.005936,0,0
###graçüit###,graçait,gratuit,0.159092,gratuit,0.159092,0,0
###tumgrte###,tumgrte,tumulte,0.213080,tumulte,0.213080,0,0
###freïxer###,fremeer,freiner,0.049422,freiner,0.049422,0,0
###obsïzne###,ooseène,obscène,0.011427,obscène,0.011427,0,0
###accâyer###,acccyer,accéder,0.009881,accéder,0.009881,0,0
###cuvojte###,cuveote,cuvette,0.578906,cuvette,0.578906,0,1
###greoçde###,groopde,grenade,0.081851,grenade,0.081851,0,0
###logâtue###,logétue,logique,0.055436,logique,0.055436,0,0
###periâer###,periier,percher,0.016434,percher,0.016434,0,0
###verlxon###,verlçon,version,0.559693,version,0.559693,0,1
###alehher###,alhhher,amocher,0.003928,alerter,0.000359,0,0
###borôire###,borrire,bordure,0.089387,bordure,0.089387,0,0
###parküet###,parfeet,parfait,0.051719,parapet,0.009466,0,0
###subawme###,subbime,sublime,0.294870,sublime,0.294870,0,0
###batçént###,batennt,battant,0.420718,battant,0.420718,0,0
###bloïàir###,blociir,boudoir,0.007438,blottir,0.007212,1,0
###hérûâer###,hhrâeer,hériter,0.056969,hériter,0.056969,0,0
###monbïnt###,moubont,mourant,0.011702,montant,0.006345,0,0
###oliaèer###,oliièrr,ornière,0.021940,olivier,0.006169,0,0
###chiûron###,chiûron,chignon,0.046607,chignon,0.046607,0,0
###rouçéne###,roudçne,routine,0.369324,routine,0.369324,0,0
###clamqer###,claqyer,claquer,0.211075,classer,0.020062,1,0
###grimjer###,grimier,grimper,0.298474,griller,0.007592,1,0
###pèlkzin###,pilpinn,piloter,0.106175,pèlerin,0.100190,0,0
###plamoer###,plamser,plaquer,0.015875,plaider,0.008765,0,0
###croîier###,croîier,croquer,0.046098,croquer,0.046098,0,0
###femnnle###,femmnle,femelle,0.041060,femelle,0.041060,0,0
###adaoàer###,adaoyer,adosser,0.004549,adapter,0.001684,0,0
###allwzgé###,allligé,incliné,0.014874,allongé,0.012588,0,0
###desôért###,deséeré,dessert,0.038376,dessert,0.038376,0,0
###flihèue###,flihèue,flingue,0.005905,flingue,0.005905,0,0
###brûphre###,brûâhre,bruyère,0.021641,brûlure,0.012790,0,0
###détlxhé###,détéûué,détaché,0.048403,détaché,0.048403,0,0
###salnyre###,sallyre,salaire,0.131032,salaire,0.131032,0,0
###anacmse###,anaemme,analyse,0.006773,analyse,0.006773,0,0
###briîhde###,brichde,brimade,0.132005,brigade,0.108892,0,0
###disxéte###,diéirte,divorce,0.007465,dispute,0.003321,0,0
###parjbse###,papsqse,paresse,0.036248,paresse,0.036248,0,0
###dorûmir###,dormmir,dormeur,0.167182,dortoir,0.121532,0,0
###ferâüer###,ferfeer,fermier,0.067000,fermier,0.067000,0,0
###invflse###,innvlse,intense,0.042847,inverse,0.017053,0,0
###marçwnt###,marmant,marrant,0.277552,marrant,0.277552,0,0
###dénkker###,dénfier,dénouer,0.085294,dénouer,0.085294,0,0
###édiîzur###,édocgur,éditeur,0.228404,éditeur,0.228404,0,0
###ignàxle###,ignigle,ignoble,0.003339,ignoble,0.003339,0,0
###biléyrd###,bilbdrd,billard,0.068560,billard,0.068560,0,0
###serkdnt###,serçant,servant,0.334488,serment,0.014071,0,0
###cansûne###,cansane,cantine,0.146714,cantine,0.146714,0,0
###délkkué###,délauué,délégué,0.087662,délégué,0.087662,0,0
###éloçmné###,écomdné,éloigné,0.037098,éloigné,0.037098,0,0
###limtbde###,liibbde,liquide,0.037067,limpide,0.018877,0,0
###tonqdau###,tonqquu,tunique,0.040509,tonneau,0.022102,0,0
###radmbux###,rabbeuu,radieux,0.038328,radieux,0.038328,0,0
###refsqer###,rensyer,renouer,0.005381,refiler,0.000257,0,0
###ondgàer###,onndyer,mendier,0.001380,onduler,0.000389,0,0
###édixûer###,édilder,édifier,0.033599,édifier,0.033599,0,0
