input,lower_deck_output,upper_deck_winner,winner_activation,target,target_activation,excluded,over_threshold
###imseägi###,isseäni,itseäni,0.015374,itseäni,0.015374,0,0
###ibseäai###,isiseni,siirtyi,0.006708,itseäsi,0.000388,0,0
###utsyään###,uusytän,pysyvän,0.002322,itseään,0.000411,0,0
###iräiaen###,irälien,irlanti,0.009254,itäinen,0.000147,0,0
###itoesen###,itoesen,itäisen,0.078257,itäisen,0.078257,0,0
###uaetain###,uuetain,ajetaan,0.008396,jaetaan,0.000145,0,0
###jökaeat###,jakkeat,jakavat,0.220079,jakavat,0.220079,0,0
###malmayi###,malmaii,malliin,0.041153,jalmari,0.015145,0,0
###jflonyn###,jylnnon,jalonen,0.025534,jalonen,0.025534,0,0
###jaouäon###,jaojoon,jaoston,0.368662,jaoston,0.368662,0,0
###jaeknin###,jaennin,jaetaan,0.038507,japanin,0.016478,0,0
###patvuva###,patvuva,palauta,0.028879,jatkuva,0.000918,0,0
###poensäu###,ponnsuu,poistuu,0.013707,joensuu,0.002504,0,0
###eohanva###,ehhavva,uhmaava,0.021953,johanna,0.001136,0,0
###johttha###,jhhttaa,johtoon,0.016919,johtaja,0.014249,0,0
###johtoka###,johtoja,johtama,0.035183,johtama,0.035183,0,0
###jootara###,jootala,kootaan,0.012167,johtava,0.001577,0,0
###iohaoon###,ihoaaon,ehdoton,0.024027,johtoon,0.000331,0,0
###lohtusn###,lohtuun,loppuun,0.010196,johtuen,0.000329,0,0
###johtsaa###,johtsaa,johtuva,0.008216,johtuva,0.008216,0,0
###joitvjn###,joitojn,joitain,0.157751,joitain,0.157751,0,0
###jekeltn###,jekelin,jokelan,0.345135,jokelan,0.345135,0,0
###jlkänen###,jäknnen,mäkinen,0.020266,jokinen,0.012370,0,0
###jokutmn###,jokummn,jokunen,0.171606,jokunen,0.171606,0,0
###dollabn###,dolaadn,tolonen,0.005851,jollain,0.001200,0,0
###jolröin###,jolloin,jollain,0.300942,jolloin,0.156375,0,0
###nossasn###,nosssan,forssan,0.004814,jossain,0.002668,0,0
###jokmain###,jokkain,jollain,0.046391,jostain,0.006544,0,0
###entakin###,entakin,kutakin,0.078361,jotakin,0.055051,0,0
###joedsin###,joedsin,joensuu,0.009788,jouduin,0.003001,0,0
###jouukna###,joukkna,joukkoa,0.182795,joukkoa,0.182795,0,0
###jyukhue###,jhhuees,johtoon,0.014267,joukkue,0.000459,0,0
###jöuluva###,jouluva,jatkuva,0.040901,jouluna,0.016518,0,0
###häuluun###,häuluun,jouluun,0.197607,jouluun,0.197607,0,0
###judöaan###,jujaaan,juhlaan,0.015374,juhlaan,0.015374,0,0
###yuhaien###,yhyiien,yhtyeen,0.036447,juhlien,0.000298,0,0
###ouhniin###,ouonkin,puhelin,0.002993,juhliin,0.001388,0,0
###jumytaa###,jumytaa,jumalaa,0.104811,jumalaa,0.104811,0,0
###jummgan###,jummman,jumalan,0.056685,jumalan,0.056685,0,0
###luoalla###,luoalla,lomalla,0.023719,junalla,0.003192,0,0
###jukkori###,jukkori,juniori,0.143629,juniori,0.143629,0,0
###huomven###,huommen,huomaan,0.136622,juomien,0.004649,0,0
###jgontla###,jotnnla,kotinsa,0.018318,juontaa,0.003107,0,0
###sussfla###,susslla,uusilla,0.029929,jussila,0.010902,0,0
###vutvlla###,vuttlla,autolla,0.101824,jutella,0.040159,0,0
###jkteuja###,jetkaja,juttuja,0.160141,juttuja,0.160141,0,0
###yupussa###,uudussa,minussa,0.047090,jutussa,0.029197,0,0
###jphonen###,pohjnen,johtuen,0.005859,juvonen,0.000067,0,0
###jälsesn###,jälssen,välisen,0.062122,jälkeen,0.027297,0,0
###jävlebn###,jävänen,jälkeen,0.151560,jälleen,0.049406,0,0
###jarkeoä###,jarkeoä,järkevä,0.015692,järkevä,0.015692,0,0
###jäovejä###,jäejojä,johtaja,0.047502,järvelä,0.011231,0,0
###gähenen###,eähenen,jäsenen,0.014248,jäsenen,0.014248,0,0
###jägendt###,jädedtn,jäsenen,0.029676,jäsenet,0.000208,0,0
###iaseniä###,issennä,esteenä,0.028612,jäseniä,0.017141,0,0
###jgpentä###,jepentä,perintä,0.023398,jäsentä,0.001911,0,0
###tätstty###,tätstty,säästyy,0.012264,jätetty,0.010435,0,0
###jätmtuä###,jätttää,jätettä,0.546738,jätettä,0.546738,0,0
###järtyen###,järteen,jätteen,0.015404,jätteen,0.015404,0,0
###jvttget###,jyttejt,jätteet,0.582042,jätteet,0.582042,0,0
###yääueen###,ysyeeen,täyteen,0.114027,jääneen,0.000452,0,0
###sänneet###,sänneet,saaneet,0.024658,jääneet,0.002094,0,0
###laapina###,laaiina,lapsena,0.082507,kaarina,0.051970,0,0
###kmduläa###,kydulna,kadulla,0.010629,kadulla,0.010629,0,0
###kahffen###,kahhden,kahteen,0.616858,kahteen,0.616858,0,0
###kahälna###,kahalna,kahtena,0.402688,kahtena,0.402688,0,0
###äabvila###,aälvila,asuvien,0.020975,kahvila,0.016690,0,0
###sdikkea###,seikkea,heikkoa,0.013728,kaikkea,0.001692,0,0
###daikbia###,tiidaia,kaikkia,0.006399,kaikkia,0.006399,0,0
###kainoän###,kainoon,keinoin,0.209275,kainuun,0.038478,0,0
###kaäaahi###,kahaari,kajaani,0.020515,kajaani,0.020515,0,0
###kölärvo###,kälorvo,kalervo,0.789184,kalervo,0.789184,0,0
###kavivan###,kavivan,kanavan,0.019187,kalevan,0.014970,0,0
###kalribn###,kalaien,kallion,0.019998,kallion,0.019998,0,0
###kryojen###,kyrojen,kylkeen,0.021223,kalojen,0.006877,0,0
###palusäo###,palosso,palonen,0.279913,kalusto,0.068035,0,0
###kombran###,komuran,kameran,0.049140,kameran,0.049140,0,0
###kanvdin###,kanvdin,kanadan,0.192773,kanadan,0.192773,0,0
###kanävhn###,kananän,kanavan,0.028936,kanavan,0.028936,0,0
###kpnkrva###,konkrva,korkoja,0.004614,kanerva,0.004247,0,0
###kajkasn###,kakksan,kankaan,0.020116,kankaan,0.020116,0,0
###kakgata###,kakaata,kukinta,0.013941,kannata,0.013624,0,0
###uansmia###,unnamia,uunissa,0.008777,kanslia,0.000730,0,0
###bantfja###,bantaja,kantaja,0.105456,kantaja,0.105456,0,0
###hantbva###,hantvva,kantava,0.116046,kantava,0.116046,0,0
###klntben###,ketteen,kohteen,0.007680,kanteen,0.000236,0,0
###kauöola###,kaulola,taitoja,0.005746,kantola,0.002630,0,0
###kadoöen###,kadoden,kaponen,0.078235,kaponen,0.078235,0,0
###äapeale###,apäeele,aloille,0.012333,kappale,0.000612,0,0
###nappeai###,nappeni,kappeli,0.417218,kappeli,0.417218,0,0
###kayeeli###,kayeeli,kappeli,0.014964,kapseli,0.013547,0,0
###kayvoke###,kayvoke,karaoke,0.398559,karaoke,0.398559,0,0
###ktrhusa###,karstsa,kurssia,0.004434,karhula,0.003131,0,0
###kadkala###,kadkala,karjala,0.046141,karjala,0.046141,0,0
###kapuano###,kappana,kaukana,0.018806,kartano,0.007099,0,0
###klskssa###,kossssa,käsissä,0.092952,kasassa,0.056889,0,0
###kasbpke###,kasskke,kastike,0.046251,kastike,0.046251,0,0
###pgsvava###,pasvava,kasvava,0.006060,kasvava,0.006060,0,0
###kasneta###,kanseta,makseta,0.047513,kasveja,0.001921,0,0
###karoien###,karoien,kuronen,0.007859,kasvien,0.007213,0,0
###kaevova###,kaevova,kasvava,0.015635,kasvoja,0.014974,0,0
###kayiuun###,kayiuun,kainuun,0.027165,kasvuun,0.000397,0,0
###kvtethu###,kehätuu,kehitys,0.015391,katettu,0.008775,0,0
###kaaoöla###,kaaaola,kantola,0.046126,katolla,0.002988,0,0
###kttolee###,kotolee,ketonen,0.113591,katolle,0.039099,0,0
###kaudaus###,kaykaus,katsaus,0.042447,katsaus,0.042447,0,0
###kavsäen###,kavveen,kaverin,0.006152,katsoen,0.001745,0,0
###uavtava###,uuutvva,luotava,0.005381,kattava,0.000282,0,0
###katnosn###,katnoon,kattoon,0.115325,kattoon,0.115325,0,0
###kktuöen###,kktuken,katujen,0.198174,katujen,0.198174,0,0
###kaumaöa###,kaumaja,kantaja,0.053137,kauhava,0.003021,0,0
###kyhkana###,kyhkana,vahvana,0.020225,kaukana,0.011070,0,0
###aauness###,aaeness,kauneus,0.121047,kauneus,0.121047,0,0
###kounyin###,koynyin,käynnin,0.013333,kauniin,0.011072,0,0
###kounyit###,koynitt,koonnut,0.045422,kauniit,0.011534,0,0
###oyuppaa###,oppppaa,opettaa,0.046041,kauppaa,0.032393,0,0
###kbvervn###,kevvvvn,kaverin,0.016081,kaverin,0.016081,0,0
###koveryt###,koveryt,kaverit,0.261709,kaverit,0.261709,0,0
###kebikdo###,kedokko,kehikko,0.238447,kehikko,0.238447,0,0
###kehytpi###,kehynti,kehitti,0.244492,kehitti,0.244492,0,0
###jehieys###,jheieys,kehitys,0.009263,kehitys,0.009263,0,0
###kehvtöi###,kehttoi,kehitti,0.130488,kehotti,0.101471,0,0
###kehybus###,kehäkus,kehotus,0.427363,kehotus,0.427363,0,0
###hbinoin###,hoinoin,keinoin,0.101716,keinoin,0.101716,0,0
###teivoja###,teivoja,toivola,0.199773,keinoja,0.034351,0,0
###peisuri###,peiseri,keisari,0.475636,keisari,0.475636,0,0
###keirsiö###,keirsiö,keittiö,0.280669,keittiö,0.280669,0,0
###nelapta###,lelaata,kelasta,0.298340,kelasta,0.298340,0,0
###oemrssä###,ormossä,yhdessä,0.023961,kemissä,0.001518,0,0
###keaoele###,kekkole,kempele,0.016565,kempele,0.016565,0,0
###kemvsja###,kemmmja,keinoja,0.019677,kemusta,0.009583,0,0
###keneuse###,keneese,kenelle,0.572406,kenelle,0.572406,0,0
###fentees###,einteee,santeri,0.064735,kenties,0.002112,0,0
###deyttää###,eddttää,syyttää,0.065693,kenttää,0.000800,0,0
###keitvan###,keitvan,kertaan,0.032224,keravan,0.001333,0,0
###pvrroin###,porroin,kerroin,0.030083,kerroin,0.030083,0,0
###versaan###,versaan,version,0.053967,kertaan,0.053116,0,0
###ktrtofa###,kortola,korttia,0.018670,kertoja,0.003481,0,0
###tertopa###,tertata,tarttua,0.034036,kertova,0.002376,0,0
###kudänen###,kudonen,kuronen,0.036326,keränen,0.003195,0,0
###keräpby###,keräpyy,kerätty,0.597053,kerätty,0.597053,0,0
###kksmävä###,käsvävä,kestävä,0.313872,kestävä,0.313872,0,0
###kysäkpi###,kysäksi,kesäksi,0.181671,kesäksi,0.181671,0,0
###kesäneu###,kesänne,rakenne,0.016228,kesäkuu,0.002717,0,0
###resäleä###,reseltä,rahalla,0.009382,kesällä,0.002978,0,0
###kesädpä###,kesäädä,kesästä,0.120660,kesästä,0.120660,0,0
###kegonrn###,keronon,ketonen,0.013778,ketonen,0.013778,0,0
###nyuruun###,nyuuuun,nousuun,0.584380,keuruun,0.016514,0,0
###keöottä###,kedottä,kevättä,0.003612,kevyttä,0.000720,0,0
###khvnttä###,kyhtttä,kevättä,0.003022,kevättä,0.003022,0,0
###keiääiä###,keikäiä,leikkiä,0.013732,keväänä,0.004937,0,0
###kielpnn###,kiennen,kiinaan,0.012691,kieleen,0.004730,0,0
###tielbon###,tieleon,tietoon,0.008734,kiellon,0.003095,0,0
###kleljen###,kelljen,kulujen,0.010963,kielten,0.000670,0,0
###kiultbä###,killttä,kieltää,0.102867,kieltää,0.102867,0,0
###kknrros###,korsros,kenties,0.015120,kierros,0.013047,0,0
###kierudä###,kiedenä,kiertää,0.092137,kiertää,0.092137,0,0
###kiijtiy###,kiiityy,kiihtyy,0.222151,kiihtyy,0.222151,0,0
###kiingvn###,kiindin,kiinaan,0.026961,kiinaan,0.026961,0,0
###kianöeä###,kainunä,kannata,0.007015,kiinteä,0.000937,0,0
###krirpen###,keipden,kriisin,0.022804,kiireen,0.002616,0,0
###viitsää###,viittää,viettää,0.053151,kiittää,0.026014,0,0
###mimylsi###,mimilsi,kimalsi,0.070218,kimalsi,0.070218,0,0
###kirvamn###,kirkaan,virkaan,0.042609,kirjaan,0.006733,0,0
###kirsmta###,kirssta,kirjata,0.034947,kirjata,0.034947,0,0
###kfbjeen###,korjeen,kohteen,0.003756,kirjeen,0.000255,0,0
###lirfeet###,lileeet,kirjeet,0.039656,kirjeet,0.039656,0,0
###girjrin###,irririn,kirjein,0.008473,kirjein,0.008473,0,0
###yirvoja###,yirvoja,siivous,0.078842,kirjoja,0.023854,0,0
###kirgkla###,kirkkla,kirkkoa,0.095112,kirkkoa,0.095112,0,0
###kisaoya###,kisaaaa,kisassa,0.367706,kisassa,0.367706,0,0
###kntojen###,kotojen,katujen,0.084630,kisojen,0.001213,0,0
###käuisen###,käuisen,välisen,0.019897,kitisen,0.009495,0,0
###kitniyä###,kiknyyä,kääntyä,0.060637,kittilä,0.011685,0,0
###kidbnen###,kiniden,kanadan,0.030332,kivinen,0.004976,0,0
###sivisdö###,sividsö,kivistö,0.042550,kivistö,0.042550,0,0
###vlfkkaa###,volkkaa,palkkaa,0.043830,klikkaa,0.000422,0,0
###krpissa###,krrissa,kurissa,0.554992,kodissa,0.007913,0,0
###koöisla###,kooilla,monilla,0.003804,kodista,0.001422,0,0
###kletlan###,keellan,kreikan,0.021841,koetaan,0.020962,0,0
###kohmaga###,kohaava,kohdata,0.017236,kohdata,0.017236,0,0
###kottuan###,kottuan,koetaan,0.009710,kohtaan,0.006511,0,0
###kphbalo###,kolpala,karjala,0.001550,kohtalo,0.000380,0,0
###koötöen###,koötden,kohteen,0.015147,kohteen,0.015147,0,0
###kähveet###,käheeet,kohteet,0.032499,kohteet,0.032499,0,0
###kofbelu###,kolkulu,kohtelu,0.168816,kohtelu,0.168816,0,0
###koiugen###,kououen,loppuun,0.003787,koirien,0.000268,0,0
###vsittaa###,veittaa,viittaa,0.033840,koittaa,0.000017,0,0
###kyivuta###,kyivuta,korvata,0.050717,koivula,0.032634,0,0
###kdktile###,kottile,kittilä,0.070572,kokeile,0.013457,0,0
###äokailu###,alkkilu,kokeilu,0.078970,kokeilu,0.078970,0,0
###kofemjs###,kovimms,kokemus,0.179316,kokemus,0.179316,0,0
###kskeaut###,kakkeut,kukkien,0.031563,kokenut,0.004342,0,0
###yokemaa###,ohkemaa,kokevaa,0.026712,kokevaa,0.026712,0,0
###ifkevat###,iikkvat,aikovat,0.057667,kokevat,0.001300,0,0
###kokibtt###,kokittt,kokivat,0.054799,kokivat,0.054799,0,0
###kolmola###,kolmola,kulmala,0.138333,kokkola,0.017912,0,0
###kglkeen###,kelkeen,kylkeen,0.047987,kolmeen,0.003479,0,0
###kolilna###,kolilna,kolmena,0.009481,kolmena,0.009481,0,0
###kolörni###,kolirni,kolumni,0.182072,kolumni,0.182072,0,0
###kodieea###,kodieea,kohteen,0.026257,komitea,0.019383,0,0
###klneima###,kekeima,sekoita,0.005599,koneita,0.001686,0,0
###koledta###,kolelta,kodista,0.050126,konetta,0.006985,0,0
###koönnet###,konnnet,kovanen,0.012510,koonnut,0.005271,0,0
###keoetui###,keketui,kääntyi,0.008862,koostui,0.003962,0,0
###kaottuu###,kaottuu,koostuu,0.014282,koostuu,0.014282,0,0
###kootidn###,kootion,kootaan,0.185926,kootaan,0.185926,0,0
###kopoaän###,koooaan,korkean,0.019526,koponen,0.000994,0,0
###krrjaha###,kahjaja,kahtena,0.002307,korjata,0.000038,0,0
###koajaäs###,kaojaas,korjaus,0.281357,korjaus,0.281357,0,0
###kookeha###,kokkeea,kokevaa,0.004579,korkeaa,0.001076,0,0
###öorkedn###,ytkenun,ykkönen,0.022614,korkean,0.000050,0,0
###lorknat###,lonknat,korkeat,0.055160,korkeat,0.055160,0,0
###korfern###,korreun,korkean,0.040240,korkein,0.022766,0,0
###körkehs###,kekkeys,kenties,0.014116,korkeus,0.001688,0,0
###kornoaa###,kornoaa,korkoja,0.012580,korkoja,0.012580,0,0
###kntosti###,kotilti,korosti,0.012234,korosti,0.012234,0,0
###äorotas###,äääotus,korotus,0.031452,korotus,0.031452,0,0
###lorpsla###,loppsla,korpela,0.033003,korpela,0.033003,0,0
###kyruuun###,kyruuun,korsuun,0.341519,korsuun,0.341519,0,0
###kortöua###,kortuua,korsuun,0.036605,korttia,0.017807,0,0
###klävata###,kalvata,korvata,0.088510,korvata,0.088510,0,0
###koovavs###,koovavs,korvaus,0.510558,korvaus,0.510558,0,0
###kägvina###,käivina,korvina,0.059586,korvina,0.059586,0,0
###koävaan###,koovaan,kankaan,0.036750,koskaan,0.031004,0,0
###koväela###,kovvela,kovalla,0.072603,koskela,0.011185,0,0
###käskeja###,käskoje,kärkeen,0.055437,koskeva,0.006434,0,0
###kodpien###,koipien,koirien,0.099053,koskien,0.014452,0,0
###kosdnsn###,kononon,kosonen,0.029576,kosonen,0.029576,0,0
###koltevs###,koltevs,kolmeen,0.022135,kosteus,0.001888,0,0
###jotvmaa###,jotamaa,kotimaa,0.143053,kotimaa,0.143053,0,0
###öotidsa###,ottidss,ottivat,0.188203,kotinsa,0.003241,0,0
###kouvuaa###,kouvuna,kouvola,0.080109,kouluja,0.013507,0,0
###krulubn###,kuruuun,korsuun,0.018557,kouluun,0.004382,0,0
###eouoola###,epuoola,kouvola,0.034127,kouvola,0.034127,0,0
###koktlla###,kotklla,kovalla,0.062232,kovalla,0.062232,0,0
###äovanmn###,ovvonmn,hevonen,0.004503,kovanen,0.000690,0,0
###koeasua###,kooasua,kovassa,0.019278,kovassa,0.019278,0,0
###kvvaeti###,kvvatti,kovasti,0.136648,kovasti,0.136648,0,0
###kguikan###,kuöikan,kurikan,0.193323,kreikan,0.008052,0,0
###oreikia###,oreikia,kreikka,0.029547,kreikka,0.029547,0,0
###kuiistn###,kuiisen,kriisin,0.045976,kriisin,0.045976,0,0
###kubisiä###,kukisiä,kriisiä,0.045510,kriisiä,0.045510,0,0
###krestns###,krrstos,kristus,0.649848,kristus,0.649848,0,0
###kroaaäa###,kroraaa,erottaa,0.028721,kroatia,0.007365,0,0
###kpkavsi###,kakavsi,paketti,0.043295,kukaksi,0.003171,0,0
###kgdinta###,kyöiita,kodista,0.020108,kukinta,0.008803,0,0
###kubkijn###,kukkiin,kulujen,0.011894,kukkien,0.005581,0,0
###hulbeva###,huleeva,kulkeva,0.023815,kulkeva,0.023815,0,0
###kusiala###,kussala,koskela,0.003841,kulmala,0.001362,0,0
###vuljjen###,vuljjen,kulujen,0.123590,kulujen,0.123590,0,0
###kuhunöt###,kuhunet,kohteet,0.016908,kulunut,0.010490,0,0
###kulevus###,kulevus,kulutus,0.123273,kulutus,0.123273,0,0
###khluyan###,kyllaan,kohtaan,0.026972,kuluvan,0.002151,0,0
###kumpeea###,kumpeee,kuuteen,0.109251,kumpula,0.002775,0,0
###gulnian###,bulnnan,suunnan,0.005013,kunnian,0.001341,0,0
###hpntaan###,hantaan,haetaan,0.046055,kuntaan,0.000068,0,0
###kuatken###,kuukken,kuuteen,0.047715,kuntien,0.001551,0,0
###uuntäin###,uuuttin,muutkin,0.027849,kuntiin,0.003609,0,0
###tuntobn###,tuttnon,tunteen,0.073748,kuntoon,0.000955,0,0
###kuolvja###,kuoloja,kuolema,0.005643,kuolema,0.005643,0,0
###kvoalut###,kooaltt,kuollut,0.012123,kuollut,0.012123,0,0
###kuonirn###,kuonirn,kuorman,0.006561,kuopion,0.001738,0,0
###kuotfen###,kuotoen,kuntien,0.022360,kuoreen,0.007672,0,0
###kfomman###,kokmman,kuorman,0.021842,kuorman,0.021842,0,0
###kuoiian###,kuoiian,kurikan,0.011698,kurikan,0.011698,0,0
###kurbkua###,kurukua,kurikka,0.208261,kurikka,0.208261,0,0
###jurisea###,jurissa,kurissa,0.095748,kurissa,0.095748,0,0
###dfronen###,fodendn,tarinan,0.002346,kuronen,0.000294,0,0
###kartsia###,kartsia,korttia,0.024511,kurssia,0.010856,0,0
###durusin###,uuuddin,ruumiin,0.017970,kurssin,0.002851,0,0
###jursnit###,jursnit,kurssit,0.154185,kurssit,0.154185,0,0
###kutaobn###,kutaoon,kutakin,0.328648,kutakin,0.328648,0,0
###kuuslgt###,kuullut,kuullut,0.138679,kuullut,0.138679,0,0
###käuluva###,käuluva,kuuluva,0.933139,kuuluja,0.002226,0,1
###ruulula###,ruulula,tuusula,0.031336,kuuluva,0.002453,0,0
###ktunana###,kuunana,kannata,0.202270,kuumana,0.079658,0,0
###kjfsamo###,kossamo,kuusamo,0.048273,kuusamo,0.048273,0,0
###yuuseaa###,uueseaa,kuusela,0.004251,kuusela,0.004251,0,0
###kuptsen###,kuttsen,kuntien,0.014138,kuuteen,0.003259,0,0
###kuuykon###,kuuyken,kutakin,0.026255,kuution,0.000273,0,0
###rövaaja###,rröaaja,kuvaaja,0.061682,kuvaaja,0.061682,0,0
###iuvahva###,vhhaava,kuvaava,0.008314,kuvaava,0.008314,0,0
###kjvasra###,kovasla,kovalla,0.077569,kuvassa,0.002312,0,0
###kyvarta###,kyvarta,kuvattu,0.056041,kuvasta,0.042595,0,0
###kuvaädu###,kuvakdu,kuvattu,0.722167,kuvattu,0.722167,0,0
###ouäissa###,ouoissa,oloissa,0.352951,kuvissa,0.002106,0,0
###luvlsta###,lulusta,kuvista,0.052949,kuvista,0.052949,0,0
###kuvmtls###,kuvulls,kulutus,0.021660,kuvitus,0.006826,0,0
###vymnnyt###,vyvynyt,pysynyt,0.349313,kyennyt,0.014237,0,0
###uykepee###,uukepee,uudelle,0.066078,kykenee,0.013482,0,0
###eälkeen###,ellkeen,suureen,0.006173,kylkeen,0.000926,0,0
###knlphlä###,kyppllä,kylpylä,0.015399,kylpylä,0.015399,0,0
###kjlkssä###,kelkssä,kelasta,0.026575,kylässä,0.015031,0,0
###kylrktä###,kyryktä,kylästä,0.027071,kylästä,0.027071,0,0
###kidellä###,kidellä,kädellä,0.269122,kysellä,0.002084,0,0
###kytalyn###,kytalyn,kyselyn,0.021192,kyselyn,0.021192,0,0
###kusslyt###,kusslyt,kyselyt,0.123116,kyselyt,0.123116,0,0
###kisyeys###,kiseeys,kisassa,0.011924,kysymys,0.006205,0,0
###kypynoä###,kypynoä,kysyntä,0.619926,kysyntä,0.619926,0,0
###kydyhty###,kydytty,kysytty,0.188337,kysytty,0.188337,0,0
###kysovat###,kosyvat,kysyvät,0.127415,kysyvät,0.127415,0,0
###fyytiän###,yyytiin,myytiin,0.054663,kyytiin,0.047196,0,0
###kuöötin###,kööitin,kyöstin,0.486183,kyöstin,0.486183,0,0
###dddellä###,ddddllä,todella,0.053723,kädellä,0.034978,0,0
###kyyessä###,kydessä,kylässä,0.049618,kädessä,0.005111,0,0
###käätstä###,kättstä,kädestä,0.128469,kädestä,0.128469,0,0
###ksfylän###,kylälän,kylkeen,0.007990,käpylän,0.000019,0,0
###gärkten###,kääetän,tärkeän,0.006001,kärkeen,0.000078,0,0
###käpilsi###,käpilsi,käsiksi,0.091208,käsiksi,0.091208,0,0
###kanillä###,kanillä,käsillä,0.009191,käsillä,0.009191,0,0
###kgsiosä###,kossosä,katsoen,0.035534,käsissä,0.000337,0,0
###käsrrtä###,kärrstä,kädestä,0.030924,käsistä,0.019351,0,0
###kssitds###,kksikos,käsitys,0.012174,käsitys,0.012174,0,0
###sätinsä###,sätinsä,äitinsä,0.046232,kätensä,0.006252,0,0
###äävtlee###,äätttee,äärelle,0.124242,kävelee,0.000824,0,0
###kägpllä###,käppllä,käsillä,0.182114,kävellä,0.025185,0,0
###kduijät###,kusijtt,kävijät,0.296093,kävijät,0.296093,0,0
###kävidyä###,kävimyä,kävijää,0.156524,kävijää,0.156524,0,0
###käkimde###,kädimee,kävimme,0.195014,kävimme,0.195014,0,0
###kavivpt###,kavivit,kävivät,0.464709,kävivät,0.464709,0,0
###käfvään###,käyvään,käymään,0.024804,käydään,0.016441,0,0
###ktymärn###,kyrmään,kyselyn,0.001864,käymään,0.000263,0,0
###käynbdt###,käyndöt,käyneet,0.359824,käyneet,0.359824,0,0
###käyjyin###,käylyin,käytiin,0.248873,käynnin,0.221743,0,0
###käyresä###,kärresä,kärkeen,0.011864,käytetä,0.010283,0,0
###kähjiin###,kähliin,nähtiin,0.029670,käytiin,0.029014,0,0
###kkyttaä###,kyyttää,kenttää,0.032221,käyttää,0.018766,0,0
###käytddä###,kädtddä,kädellä,0.198993,käyttöä,0.046123,0,0
###köyeävä###,kyyvävä,käytävä,0.307009,käytävä,0.307009,0,0
###käfnmös###,kääimös,kävimme,0.042781,käännös,0.010437,0,0
###keävtyi###,kevätyi,kehotti,0.010699,kääntyi,0.002564,0,0
###kgäntpy###,käspnyy,kyennyt,0.020516,kääntyy,0.001807,0,0
###kppntyä###,käpytyä,käpylän,0.013837,kääntyä,0.008417,0,0
###näänoää###,näänoää,kääntää,0.584139,kääntää,0.584139,0,0
###höuhien###,höuhien,köyhien,0.159893,köyhien,0.159893,0,0
###bödhyys###,ködhyys,köyhyys,0.127536,köyhyys,0.127536,0,0
###layjkan###,laajjan,laajaan,0.108352,laajaan,0.108352,0,0
###yaajemi###,aiajemi,avautui,0.009682,laajeni,0.002375,0,0
###laasvja###,laasaja,laajoja,0.033835,laajoja,0.033835,0,0
###earjuus###,ejrjuus,eurojen,0.005349,laajuus,0.003302,0,0
###laajöon###,laajjon,laajaan,0.325553,laakson,0.220359,0,0
###lahtuhn###,lahtnun,tahtiin,0.016416,laatuun,0.005666,0,0
###laejkvi###,lavkkii,laeiksi,0.026366,laeiksi,0.026366,0,0
###lrhjöja###,rahjuja,lahjoja,0.037151,lahjoja,0.037151,0,0
###ljjnata###,lanaata,lainata,0.017910,lainata,0.017910,0,0
###ohisten###,ohisten,toisten,0.023148,laisten,0.004094,0,0
###llinaan###,llinaan,kiinaan,0.194284,laitaan,0.112969,0,0
###loijila###,loilila,laitila,0.315269,laitila,0.315269,0,0
###lantpaa###,lantaaa,laittaa,0.285014,laittaa,0.285014,0,0
###lvittki###,letttki,levikki,0.015923,laittoi,0.003522,0,0
###laptuti###,laptuti,laituri,0.014383,laituri,0.014383,0,0
###mapibsa###,mamissa,salissa,0.007804,lapissa,0.004601,0,0
###llusena###,luusena,lapsena,0.246808,lapsena,0.246808,0,0
###äapsini###,äääsini,pääsisi,0.104496,lapseni,0.002433,0,0
###lrpsimn###,lersion,version,0.158756,lapsiin,0.057543,0,0
###öaosuus###,osasuus,paksuus,0.052180,lapsuus,0.017598,0,0
###sasköun###,saskuun,sanotun,0.024885,laskuun,0.014372,0,0
###ukssila###,ussslla,uusilla,0.295503,lassila,0.000374,0,0
###lattsyn###,lattsyn,lattian,0.146276,lattian,0.146276,0,0
###sätvala###,satvala,latvala,0.033291,latvala,0.033291,0,0
###farlaja###,fajaaja,kantaja,0.012131,laulaja,0.008112,0,0
###lauämja###,laamjja,luomaan,0.042354,lauluja,0.011819,0,0
###tauaila###,taulila,tautien,0.010253,laurila,0.003196,0,0
###latälla###,latalla,lavalla,0.130287,lavalla,0.130287,0,0
###lnnalle###,lonalle,lavalle,0.023306,lavalle,0.023306,0,0
###lpgönda###,lyppnda,sippola,0.013257,legenda,0.000953,0,0
###fahmien###,hahmien,huomion,0.002085,lehmien,0.000652,0,0
###lphueen###,lehheen,lehteen,0.699370,lehteen,0.699370,0,0
###llatien###,laltien,lattian,0.070447,lehtien,0.009497,0,0
###iihtola###,iihtola,viitala,0.014306,lehtola,0.001825,0,0
###ldhtoöi###,lohttri,lehtori,0.030559,lehtori,0.030559,0,0
###lmskata###,lakaata,lainata,0.014209,leikata,0.009170,0,0
###kemkkaa###,kemkkaa,kemusta,0.064254,leikkaa,0.001709,0,0
###leikmgä###,lemkkää,leikkiä,0.128855,leikkiä,0.128855,0,0
###leipeko###,leiseko,lehteen,0.050831,leipomo,0.041595,0,0
###lvpismö###,lepiökö,lepistö,0.303395,lepistö,0.303395,0,0
###lefpäkä###,leeäkkä,leikkiä,0.018648,leppälä,0.009966,0,0
