input,lower_deck_output,upper_deck_winner,winner_activation,target,target_activation,excluded,over_threshold
inviter######,inviter,inviter,0.958821,inviter,0.958821,0,1
######achever,achever,achever,0.969382,achever,0.969382,0,1
#####achever#,achever,achever,0.970258,achever,0.970258,0,1
####achever##,achever,achever,0.970828,achever,0.970828,0,1
###achever###,achever,achever,0.965177,achever,0.965177,0,1
##achever####,achever,achever,0.970059,achever,0.970059,0,1
#achever#####,achever,achever,0.969858,achever,0.969858,0,1
achever######,achever,achever,0.969722,achever,0.969722,0,1
######remplir,remplir,remplir,0.977482,remplir,0.977482,0,1
#####remplir#,remplir,remplir,0.975395,remplir,0.975395,0,1
####remplir##,remplir,remplir,0.977462,remplir,0.977462,0,1
###remplir###,remplir,remplir,0.978071,remplir,0.978071,0,1
##remplir####,remplir,remplir,0.976324,remplir,0.976324,0,1
#remplir#####,remplir,remplir,0.977848,remplir,0.977848,0,1
remplir######,remplir,remplir,0.978173,remplir,0.978173,0,1
######briller,briller,briller,0.933755,briller,0.933755,0,1
#####briller#,briller,briller,0.933923,briller,0.933923,0,1
####briller##,briller,briller,0.934118,briller,0.934118,0,1
###briller###,briller,briller,0.934218,briller,0.934218,0,1
##briller####,briller,briller,0.932983,briller,0.932983,0,1
#briller#####,briller,briller,0.932179,briller,0.932179,0,1
briller######,briller,briller,0.933719,briller,0.933719,0,1
######obtenir,obtenir,obtenir,0.982230,obtenir,0.982230,0,1
#####obtenir#,obtenir,obtenir,0.981850,obtenir,0.981850,0,1
####obtenir##,obtenir,obtenir,0.981566,obtenir,0.981566,0,1
###obtenir###,obtenir,obtenir,0.980987,obtenir,0.980987,0,1
##obtenir####,obtenir,obtenir,0.980413,obtenir,0.980413,0,1
#obtenir#####,obtenir,obtenir,0.981823,obtenir,0.981823,0,1
obtenir######,obtenir,obtenir,0.980174,obtenir,0.980174,0,1
######peindre,peindre,peindre,0.914842,peindre,0.914842,0,1
#####peindre#,peindre,peindre,0.914353,peindre,0.914353,0,1
####peindre##,peindre,peindre,0.915563,peindre,0.915563,0,1
###peindre###,peindre,peindre,0.918047,peindre,0.918047,0,1
##peindre####,peindre,peindre,0.916705,peindre,0.916705,0,1
#peindre#####,peindre,peindre,0.916140,peindre,0.916140,0,1
peindre######,peindre,peindre,0.916367,peindre,0.916367,0,1
######arrivée,arrivée,arrivée,0.979236,arrivée,0.979236,0,1
#####arrivée#,arrivée,arrivée,0.978842,arrivée,0.978842,0,1
####arrivée##,arrivée,arrivée,0.980194,arrivée,0.980194,0,1
###arrivée###,arrivée,arrivée,0.979858,arrivée,0.979858,0,1
##arrivée####,arrivée,arrivée,0.979564,arrivée,0.979564,0,1
#arrivée#####,arrivée,arrivée,0.974859,arrivée,0.974859,0,1
arrivée######,arrivée,arrivée,0.978589,arrivée,0.978589,0,1
######courant,courant,courant,0.931394,courant,0.931394,0,1
#####courant#,courant,courant,0.930927,courant,0.930927,0,1
####courant##,courant,courant,0.931223,courant,0.931223,0,1
###courant###,courant,courant,0.930213,courant,0.930213,0,1
##courant####,courant,courant,0.931120,courant,0.931120,0,1
#courant#####,courant,courant,0.928747,courant,0.928747,0,1
courant######,courant,courant,0.929963,courant,0.929963,0,1
######anglais,anglais,anglais,0.983751,anglais,0.983751,0,1
#####anglais#,anglais,anglais,0.983924,anglais,0.983924,0,1
####anglais##,anglais,anglais,0.982982,anglais,0.982982,0,1
###anglais###,anglais,anglais,0.983316,anglais,0.983316,0,1
##anglais####,anglais,anglais,0.982148,anglais,0.982148,0,1
#anglais#####,anglais,anglais,0.984091,anglais,0.984091,0,1
anglais######,anglais,anglais,0.984193,anglais,0.984193,0,1
######enlever,enlever,enlever,0.970385,enlever,0.970385,0,1
#####enlever#,enlever,enlever,0.969681,enlever,0.969681,0,1
####enlever##,enlever,enlever,0.973393,enlever,0.973393,0,1
###enlever###,enlever,enlever,0.971860,enlever,0.971860,0,1
##enlever####,enlever,enlever,0.972389,enlever,0.972389,0,1
#enlever#####,enlever,enlever,0.973150,enlever,0.973150,0,1
enlever######,enlever,enlever,0.972465,enlever,0.972465,0,1
######mariage,mariage,mariage,0.962092,mariage,0.962092,0,1
#####mariage#,mariage,mariage,0.961400,mariage,0.961400,0,1
####mariage##,mariage,mariage,0.962305,mariage,0.962305,0,1
###mariage###,mariage,mariage,0.958949,mariage,0.958949,0,1
##mariage####,mariage,mariage,0.959433,mariage,0.959433,0,1
#mariage#####,mariage,mariage,0.962425,mariage,0.962425,0,1
mariage######,mariage,mariage,0.962328,mariage,0.962328,0,1
######imposer,imposer,imposer,0.965059,imposer,0.965059,0,1
#####imposer#,imposer,imposer,0.965851,imposer,0.965851,0,1
####imposer##,imposer,imposer,0.964450,imposer,0.964450,0,1
###imposer###,imposer,imposer,0.964804,imposer,0.964804,0,1
##imposer####,imposer,imposer,0.962159,imposer,0.962159,0,1
#imposer#####,imposer,imposer,0.965519,imposer,0.965519,0,1
imposer######,imposer,imposer,0.965918,imposer,0.965918,0,1
######hauteur,hauteur,hauteur,0.963798,hauteur,0.963798,0,1
#####hauteur#,hauteur,hauteur,0.963221,hauteur,0.963221,0,1
####hauteur##,hauteur,hauteur,0.964130,hauteur,0.964130,0,1
###hauteur###,hauteur,hauteur,0.962514,hauteur,0.962514,0,1
##hauteur####,hauteur,hauteur,0.963802,hauteur,0.963802,0,1
#hauteur#####,hauteur,hauteur,0.963738,hauteur,0.963738,0,1
hauteur######,hauteur,hauteur,0.961398,hauteur,0.961398,0,1
######prévoir,prévoir,prévoir,0.977748,prévoir,0.977748,0,1
#####prévoir#,prévoir,prévoir,0.977751,prévoir,0.977751,0,1
####prévoir##,prévoir,prévoir,0.977485,prévoir,0.977485,0,1
###prévoir###,prévoir,prévoir,0.977935,prévoir,0.977935,0,1
##prévoir####,prévoir,prévoir,0.978066,prévoir,0.978066,0,1
#prévoir#####,prévoir,prévoir,0.978284,prévoir,0.978284,0,1
prévoir######,prévoir,prévoir,0.972336,prévoir,0.972336,0,1
######croiser,croiser,croiser,0.945350,croiser,0.945350,0,1
#####croiser#,croiser,croiser,0.944132,croiser,0.944132,0,1
####croiser##,croiser,croiser,0.945408,croiser,0.945408,0,1
###croiser###,croiser,croiser,0.946168,croiser,0.946168,0,1
##croiser####,croiser,croiser,0.946089,croiser,0.946089,0,1
#croiser#####,croiser,croiser,0.945080,croiser,0.945080,0,1
croiser######,croiser,croiser,0.944012,croiser,0.944012,0,1
######absence,absence,absence,0.971854,absence,0.971854,0,1
#####absence#,absence,absence,0.973881,absence,0.973881,0,1
####absence##,absence,absence,0.972052,absence,0.972052,0,1
###absence###,absence,absence,0.973796,absence,0.973796,0,1
##absence####,absence,absence,0.972189,absence,0.972189,0,1
#absence#####,absence,absence,0.973718,absence,0.973718,0,1
absence######,absence,absence,0.971698,absence,0.971698,0,1
######planter,planter,planter,0.944032,planter,0.944032,0,1
#####planter#,planter,planter,0.944502,planter,0.944502,0,1
####planter##,planter,planter,0.945085,planter,0.945085,0,1
###planter###,planter,planter,0.944791,planter,0.944791,0,1
##planter####,planter,planter,0.944357,planter,0.944357,0,1
#planter#####,planter,planter,0.944848,planter,0.944848,0,1
planter######,planter,planter,0.943577,planter,0.943577,0,1
######naturel,naturel,naturel,0.984157,naturel,0.984157,0,1
#####naturel#,naturel,naturel,0.983671,naturel,0.983671,0,1
####naturel##,naturel,naturel,0.985671,naturel,0.985671,0,1
###naturel###,naturel,naturel,0.984976,naturel,0.984976,0,1
##naturel####,naturel,naturel,0.982527,naturel,0.982527,0,1
#naturel#####,naturel,naturel,0.985023,naturel,0.985023,0,1
naturel######,naturel,naturel,0.984156,naturel,0.984156,0,1
######médecin,médecin,médecin,0.985277,médecin,0.985277,0,1
#####médecin#,médecin,médecin,0.985488,médecin,0.985488,0,1
####médecin##,médecin,médecin,0.983007,médecin,0.983007,0,1
###médecin###,médecin,médecin,0.984123,médecin,0.984123,0,1
##médecin####,médecin,médecin,0.985386,médecin,0.985386,0,1
#médecin#####,médecin,médecin,0.985136,médecin,0.985136,0,1
médecin######,médecin,médecin,0.985662,médecin,0.985662,0,1
######attirer,attirer,attirer,0.952949,attirer,0.952949,0,1
#####attirer#,attirer,attirer,0.952837,attirer,0.952837,0,1
####attirer##,attirer,attirer,0.950826,attirer,0.950826,0,1
###attirer###,attirer,attirer,0.951715,attirer,0.951715,0,1
##attirer####,attirer,attirer,0.953399,attirer,0.953399,0,1
#attirer#####,attirer,attirer,0.953131,attirer,0.953131,0,1
attirer######,attirer,attirer,0.950191,attirer,0.950191,0,1
######lunette,lunette,lunette,0.970075,lunette,0.970075,0,1
#####lunette#,lunette,lunette,0.969586,lunette,0.969586,0,1
####lunette##,lunette,lunette,0.971555,lunette,0.971555,0,1
###lunette###,lunette,lunette,0.969998,lunette,0.969998,0,1
##lunette####,lunette,lunette,0.969022,lunette,0.969022,0,1
#lunette#####,lunette,lunette,0.972364,lunette,0.972364,0,1
lunette######,lunette,lunette,0.972398,lunette,0.972398,0,1
######volonté,volonté,volonté,0.972896,volonté,0.972896,0,1
#####volonté#,volonté,volonté,0.974388,volonté,0.974388,0,1
####volonté##,volonté,volonté,0.973036,volonté,0.973036,0,1
###volonté###,volonté,volonté,0.973838,volonté,0.973838,0,1
##volonté####,volonté,volonté,0.973775,volonté,0.973775,0,1
#volonté#####,volonté,volonté,0.974561,volonté,0.974561,0,1
volonté######,volonté,volonté,0.974350,volonté,0.974350,0,1
######terrain,terrain,terrain,0.967271,terrain,0.967271,0,1
#####terrain#,terrain,terrain,0.968650,terrain,0.968650,0,1
####terrain##,terrain,terrain,0.968039,terrain,0.968039,0,1
###terrain###,terrain,terrain,0.968447,terrain,0.968447,0,1
##terrain####,terrain,terrain,0.968999,terrain,0.968999,0,1
#terrain#####,terrain,terrain,0.967943,terrain,0.967943,0,1
terrain######,terrain,terrain,0.968657,terrain,0.968657,0,1
######claquer,claquer,claquer,0.926296,claquer,0.926296,0,1
#####claquer#,claquer,claquer,0.928619,claquer,0.928619,0,1
####claquer##,claquer,claquer,0.927652,claquer,0.927652,0,1
###claquer###,claquer,claquer,0.928712,claquer,0.928712,0,1
##claquer####,claquer,claquer,0.928414,claquer,0.928414,0,1
#claquer#####,claquer,claquer,0.928881,claquer,0.928881,0,1
claquer######,claquer,claquer,0.928480,claquer,0.928480,0,1
######château,château,château,0.973914,château,0.973914,0,1
#####château#,château,château,0.973554,château,0.973554,0,1
####château##,château,château,0.974102,château,0.974102,0,1
###château###,château,château,0.975357,château,0.975357,0,1
##château####,château,château,0.973665,château,0.973665,0,1
#château#####,château,château,0.974407,château,0.974407,0,1
château######,château,château,0.973020,château,0.973020,0,1
######évoquer,évoquer,évoquer,0.962464,évoquer,0.962464,0,1
#####évoquer#,évoquer,évoquer,0.962777,évoquer,0.962777,0,1
####évoquer##,évoquer,évoquer,0.959831,évoquer,0.959831,0,1
###évoquer###,évoquer,évoquer,0.962778,évoquer,0.962778,0,1
##évoquer####,évoquer,évoquer,0.962294,évoquer,0.962294,0,1
#évoquer#####,évoquer,évoquer,0.964048,évoquer,0.964048,0,1
évoquer######,évoquer,évoquer,0.964266,évoquer,0.964266,0,1
######hausser,hausser,hausser,0.965571,hausser,0.965571,0,1
#####hausser#,hausser,hausser,0.965968,hausser,0.965968,0,1
####hausser##,hausser,hausser,0.965575,hausser,0.965575,0,1
###hausser###,hausser,hausser,0.966232,hausser,0.966232,0,1
##hausser####,hausser,hausser,0.966074,hausser,0.966074,0,1
#hausser#####,hausser,hausser,0.963250,hausser,0.963250,0,1
hausser######,hausser,hausser,0.965528,hausser,0.965528,0,1
######presser,presser,presser,0.939964,presser,0.939964,0,1
#####presser#,presser,presser,0.943466,presser,0.943466,0,1
####presser##,presser,presser,0.943265,presser,0.943265,0,1
###presser###,presser,presser,0.942959,presser,0.942959,0,1
##presser####,presser,presser,0.943028,presser,0.943028,0,1
#presser#####,presser,presser,0.943968,presser,0.943968,0,1
presser######,presser,presser,0.943709,presser,0.943709,0,1
######courage,courage,courage,0.962281,courage,0.962281,0,1
#####courage#,courage,courage,0.961823,courage,0.961823,0,1
####courage##,courage,courage,0.960984,courage,0.960984,0,1
###courage###,courage,courage,0.955886,courage,0.955886,0,1
##courage####,courage,courage,0.959976,courage,0.959976,0,1
#courage#####,courage,courage,0.960564,courage,0.960564,0,1
courage######,courage,courage,0.961069,courage,0.961069,0,1
######effacer,effacer,effacer,0.973216,effacer,0.973216,0,1
#####effacer#,effacer,effacer,0.972931,effacer,0.972931,0,1
####effacer##,effacer,effacer,0.971346,effacer,0.971346,0,1
###effacer###,effacer,effacer,0.970854,effacer,0.970854,0,1
##effacer####,effacer,effacer,0.970161,effacer,0.970161,0,1
#effacer#####,effacer,effacer,0.968191,effacer,0.968191,0,1
effacer######,effacer,effacer,0.972337,effacer,0.972337,0,1
######inutile,inutile,inutile,0.979194,inutile,0.979194,0,1
#####inutile#,inutile,inutile,0.977413,inutile,0.977413,0,1
####inutile##,inutile,inutile,0.980794,inutile,0.980794,0,1
###inutile###,inutile,inutile,0.976768,inutile,0.976768,0,1
##inutile####,inutile,inutile,0.981278,inutile,0.981278,0,1
#inutile#####,inutile,inutile,0.979256,inutile,0.979256,0,1
inutile######,inutile,inutile,0.982425,inutile,0.982425,0,1
######douceur,douceur,douceur,0.958313,douceur,0.958313,0,1
#####douceur#,douceur,douceur,0.964854,douceur,0.964854,0,1
####douceur##,douceur,douceur,0.960402,douceur,0.960402,0,1
###douceur###,douceur,douceur,0.960427,douceur,0.960427,0,1
##douceur####,douceur,douceur,0.966646,douceur,0.966646,0,1
#douceur#####,douceur,douceur,0.963337,douceur,0.963337,0,1
douceur######,douceur,douceur,0.959831,douceur,0.959831,0,1
######traiter,traiter,traiter,0.961830,traiter,0.961830,0,1
#####traiter#,traiter,traiter,0.958058,traiter,0.958058,0,1
####traiter##,traiter,traiter,0.959932,traiter,0.959932,0,1
###traiter###,traiter,traiter,0.959609,traiter,0.959609,0,1
##traiter####,traiter,traiter,0.958444,traiter,0.958444,0,1
#traiter#####,traiter,traiter,0.962481,traiter,0.962481,0,1
traiter######,traiter,traiter,0.962337,traiter,0.962337,0,1
######confier,confier,confier,0.947877,confier,0.947877,0,1
#####confier#,confier,confier,0.947666,confier,0.947666,0,1
####confier##,confier,confier,0.947481,confier,0.947481,0,1
###confier###,confier,confier,0.947906,confier,0.947906,0,1
##confier####,confier,confier,0.947723,confier,0.947723,0,1
#confier#####,confier,confier,0.947795,confier,0.947795,0,1
confier######,confier,confier,0.946591,confier,0.946591,0,1
######fatigue,fatigue,fatigue,0.957589,fatigue,0.957589,0,1
#####fatigue#,fatigue,fatigue,0.957063,fatigue,0.957063,0,1
####fatigue##,fatigue,fatigue,0.956366,fatigue,0.956366,0,1
###fatigue###,fatigue,fatigue,0.957220,fatigue,0.957220,0,1
##fatigue####,fatigue,fatigue,0.957857,fatigue,0.957857,0,1
#fatigue#####,fatigue,fatigue,0.956453,fatigue,0.956453,0,1
fatigue######,fatigue,fatigue,0.957635,fatigue,0.957635,0,1
######horreur,horreur,horreur,0.970633,horreur,0.970633,0,1
#####horreur#,horreur,horreur,0.970284,horreur,0.970284,0,1
####horreur##,horreur,horreur,0.970713,horreur,0.970713,0,1
###horreur###,horreur,horreur,0.967152,horreur,0.967152,0,1
##horreur####,horreur,horreur,0.967639,horreur,0.967639,0,1
#horreur#####,horreur,horreur,0.970731,horreur,0.970731,0,1
horreur######,horreur,horreur,0.970380,horreur,0.970380,0,1
######reculer,reculer,reculer,0.943133,reculer,0.943133,0,1
#####reculer#,reculer,reculer,0.942409,reculer,0.942409,0,1
####reculer##,reculer,reculer,0.943233,reculer,0.943233,0,1
###reculer###,reculer,reculer,0.943353,reculer,0.943353,0,1
##reculer####,reculer,reculer,0.943866,reculer,0.943866,0,1
#reculer#####,reculer,reculer,0.943663,reculer,0.943663,0,1
reculer######,reculer,reculer,0.943998,reculer,0.943998,0,1
######admirer,admirer,admirer,0.973821,admirer,0.973821,0,1
#####admirer#,admirer,admirer,0.972551,admirer,0.972551,0,1
####admirer##,admirer,admirer,0.975339,admirer,0.975339,0,1
###admirer###,admirer,admirer,0.973801,admirer,0.973801,0,1
##admirer####,admirer,admirer,0.972702,admirer,0.972702,0,1
#admirer#####,admirer,admirer,0.966853,admirer,0.966853,0,1
admirer######,admirer,admirer,0.974027,admirer,0.974027,0,1
######théâtre,théâtre,théâtre,0.983828,théâtre,0.983828,0,1
#####théâtre#,théâtre,théâtre,0.985037,théâtre,0.985037,0,1
####théâtre##,théâtre,théâtre,0.983627,théâtre,0.983627,0,1
###théâtre###,théâtre,théâtre,0.984848,théâtre,0.984848,0,1
##théâtre####,théâtre,théâtre,0.984610,théâtre,0.984610,0,1
#théâtre#####,théâtre,théâtre,0.984758,théâtre,0.984758,0,1
théâtre######,théâtre,théâtre,0.984948,théâtre,0.984948,0,1
######manteau,manteau,manteau,0.955247,manteau,0.955247,0,1
#####manteau#,manteau,manteau,0.954934,manteau,0.954934,0,1
####manteau##,manteau,manteau,0.954786,manteau,0.954786,0,1
###manteau###,manteau,manteau,0.955153,manteau,0.955153,0,1
##manteau####,manteau,manteau,0.955253,manteau,0.955253,0,1
#manteau#####,manteau,manteau,0.952833,manteau,0.952833,0,1
manteau######,manteau,manteau,0.954270,manteau,0.954270,0,1
######chasser,chasser,chasser,0.948468,chasser,0.948468,0,1
#####chasser#,chasser,chasser,0.942873,chasser,0.942873,0,1
####chasser##,chasser,chasser,0.948482,chasser,0.948482,0,1
###chasser###,chasser,chasser,0.948701,chasser,0.948701,0,1
##chasser####,chasser,chasser,0.948583,chasser,0.948583,0,1
#chasser#####,chasser,chasser,0.950185,chasser,0.950185,0,1
chasser######,chasser,chasser,0.948566,chasser,0.948566,0,1
######curieux,curieux,curieux,0.965648,curieux,0.965648,0,1
#####curieux#,curieux,curieux,0.964984,curieux,0.964984,0,1
####curieux##,curieux,curieux,0.966604,curieux,0.966604,0,1
###curieux###,curieux,curieux,0.967082,curieux,0.967082,0,1
##curieux####,curieux,curieux,0.967239,curieux,0.967239,0,1
#curieux#####,curieux,curieux,0.965457,curieux,0.965457,0,1
curieux######,curieux,curieux,0.967318,curieux,0.967318,0,1
######horizon,horizon,horizon,0.983766,horizon,0.983766,0,1
#####horizon#,horizon,horizon,0.985485,horizon,0.985485,0,1
####horizon##,horizon,horizon,0.985924,horizon,0.985924,0,1
###horizon###,horizon,horizon,0.985818,horizon,0.985818,0,1
##horizon####,horizon,horizon,0.985981,horizon,0.985981,0,1
#horizon#####,horizon,horizon,0.985688,horizon,0.985688,0,1
horizon######,horizon,horizon,0.985751,horizon,0.985751,0,1
######sérieux,sérieux,sérieux,0.979533,sérieux,0.979533,0,1
#####sérieux#,sérieux,sérieux,0.979323,sérieux,0.979323,0,1
####sérieux##,sérieux,sérieux,0.979178,sérieux,0.979178,0,1
###sérieux###,sérieux,sérieux,0.980466,sérieux,0.980466,0,1
##sérieux####,sérieux,sérieux,0.980075,sérieux,0.980075,0,1
#sérieux#####,sérieux,sérieux,0.980752,sérieux,0.980752,0,1
sérieux######,sérieux,sérieux,0.980394,sérieux,0.980394,0,1
######magasin,magasin,magasin,0.984808,magasin,0.984808,0,1
#####magasin#,magasin,magasin,0.984549,magasin,0.984549,0,1
####magasin##,magasin,magasin,0.983182,magasin,0.983182,0,1
###magasin###,magasin,magasin,0.983905,magasin,0.983905,0,1
##magasin####,magasin,magasin,0.984394,magasin,0.984394,0,1
#magasin#####,magasin,magasin,0.983069,magasin,0.983069,0,1
magasin######,magasin,magasin,0.984665,magasin,0.984665,0,1
######contact,contact,contact,0.972749,contact,0.972749,0,1
#####contact#,contact,contact,0.969281,contact,0.969281,0,1
####contact##,contact,contact,0.970699,contact,0.970699,0,1
###contact###,contact,contact,0.971244,contact,0.971244,0,1
##contact####,contact,contact,0.971246,contact,0.971246,0,1
#contact#####,contact,contact,0.970702,contact,0.970702,0,1
contact######,contact,contact,0.971998,contact,0.971998,0,1
######nourrir,nourrir,nourrir,0.965697,nourrir,0.965697,0,1
#####nourrir#,nourrir,nourrir,0.964573,nourrir,0.964573,0,1
####nourrir##,nourrir,nourrir,0.964660,nourrir,0.964660,0,1
###nourrir###,nourrir,nourrir,0.965536,nourrir,0.965536,0,1
##nourrir####,nourrir,nourrir,0.965793,nourrir,0.965793,0,1
#nourrir#####,nourrir,nourrir,0.965730,nourrir,0.965730,0,1
nourrir######,nourrir,nourrir,0.963066,nourrir,0.963066,0,1
######creuser,creuser,creuser,0.973188,creuser,0.973188,0,1
#####creuser#,creuser,creuser,0.973495,creuser,0.973495,0,1
####creuser##,creuser,creuser,0.974182,creuser,0.974182,0,1
###creuser###,creuser,creuser,0.971308,creuser,0.971308,0,1
##creuser####,creuser,creuser,0.973905,creuser,0.973905,0,1
#creuser#####,creuser,creuser,0.974269,creuser,0.974269,0,1
creuser######,creuser,creuser,0.968742,creuser,0.968742,0,1
######paysage,paysage,paysage,0.977664,paysage,0.977664,0,1
#####paysage#,paysage,paysage,0.974493,paysage,0.974493,0,1
####paysage##,paysage,paysage,0.977565,paysage,0.977565,0,1
###paysage###,paysage,paysage,0.978495,paysage,0.978495,0,1
##paysage####,paysage,paysage,0.974012,paysage,0.974012,0,1
#paysage#####,paysage,paysage,0.977061,paysage,0.977061,0,1
paysage######,paysage,paysage,0.974215,paysage,0.974215,0,1
######attente,attente,attente,0.963115,attente,0.963115,0,1
#####attente#,attente,attente,0.961435,attente,0.961435,0,1
####attente##,attente,attente,0.959791,attente,0.959791,0,1
###attente###,attente,attente,0.960820,attente,0.960820,0,1
##attente####,attente,attente,0.960836,attente,0.960836,0,1
#attente#####,attente,attente,0.963569,attente,0.963569,0,1
attente######,attente,attente,0.963462,attente,0.963462,0,1
######flotter,flotter,flotter,0.948318,flotter,0.948318,0,1
#####flotter#,flotter,flotter,0.947885,flotter,0.947885,0,1
####flotter##,flotter,flotter,0.950424,flotter,0.950424,0,1
###flotter###,flotter,flotter,0.948940,flotter,0.948940,0,1
##flotter####,flotter,flotter,0.949186,flotter,0.949186,0,1
#flotter#####,flotter,flotter,0.950276,flotter,0.950276,0,1
flotter######,flotter,flotter,0.944873,flotter,0.944873,0,1
######élément,élément,élément,0.967451,élément,0.967451,0,1
#####élément#,élément,élément,0.968365,élément,0.968365,0,1
####élément##,élément,élément,0.967965,élément,0.967965,0,1
###élément###,élément,élément,0.968090,élément,0.968090,0,1
##élément####,élément,élément,0.968361,élément,0.968361,0,1
#élément#####,élément,élément,0.967865,élément,0.967865,0,1
élément######,élément,élément,0.967130,élément,0.967130,0,1
######déposer,déposer,déposer,0.949263,déposer,0.949263,0,1
#####déposer#,déposer,déposer,0.948338,déposer,0.948338,0,1
####déposer##,déposer,déposer,0.948953,déposer,0.948953,0,1
###déposer###,déposer,déposer,0.946265,déposer,0.946265,0,1
##déposer####,déposer,déposer,0.949167,déposer,0.949167,0,1
#déposer#####,déposer,déposer,0.943272,déposer,0.943272,0,1
déposer######,déposer,déposer,0.949300,déposer,0.949300,0,1
######société,société,société,0.985943,société,0.985943,0,1
#####société#,société,société,0.985613,société,0.985613,0,1
####société##,société,société,0.985723,société,0.985723,0,1
###société###,société,société,0.982283,société,0.982283,0,1
##société####,société,société,0.985607,société,0.985607,0,1
#société#####,société,société,0.985724,société,0.985724,0,1
société######,société,société,0.980835,société,0.980835,0,1
######désirer,désirer,désirer,0.944744,désirer,0.944744,0,1
#####désirer#,désirer,désirer,0.946158,désirer,0.946158,0,1
####désirer##,désirer,désirer,0.946597,désirer,0.946597,0,1
###désirer###,désirer,désirer,0.946399,désirer,0.946399,0,1
##désirer####,désirer,désirer,0.947003,désirer,0.947003,0,1
#désirer#####,désirer,désirer,0.947221,désirer,0.947221,0,1
désirer######,désirer,désirer,0.946353,désirer,0.946353,0,1
######excuser,excuser,excuser,0.964310,excuser,0.964310,0,1
#####excuser#,excuser,excuser,0.964466,excuser,0.964466,0,1
####excuser##,excuser,excuser,0.964648,excuser,0.964648,0,1
###excuser###,excuser,excuser,0.964590,excuser,0.964590,0,1
##excuser####,excuser,excuser,0.964828,excuser,0.964828,0,1
#excuser#####,excuser,excuser,0.964552,excuser,0.964552,0,1
excuser######,excuser,excuser,0.964805,excuser,0.964805,0,1
######inconnu,inconnu,inconnu,0.979129,inconnu,0.979129,0,1
#####inconnu#,inconnu,inconnu,0.978577,inconnu,0.978577,0,1
####inconnu##,inconnu,inconnu,0.980006,inconnu,0.980006,0,1
###inconnu###,inconnu,inconnu,0.978235,inconnu,0.978235,0,1
##inconnu####,inconnu,inconnu,0.980023,inconnu,0.980023,0,1
#inconnu#####,inconnu,inconnu,0.980343,inconnu,0.980343,0,1
inconnu######,inconnu,inconnu,0.980838,inconnu,0.980838,0,1
######entendu,entendu,entendu,0.975738,entendu,0.975738,0,1
#####entendu#,entendu,entendu,0.967357,entendu,0.967357,0,1
####entendu##,entendu,entendu,0.973234,entendu,0.973234,0,1
###entendu###,entendu,entendu,0.974615,entendu,0.974615,0,1
##entendu####,entendu,entendu,0.976229,entendu,0.976229,0,1
#entendu#####,entendu,entendu,0.975297,entendu,0.975297,0,1
entendu######,entendu,entendu,0.974975,entendu,0.974975,0,1
######maladie,maladie,maladie,0.947081,maladie,0.947081,0,1
#####maladie#,maladie,maladie,0.945183,maladie,0.945183,0,1
####maladie##,maladie,maladie,0.947228,maladie,0.947228,0,1
###maladie###,maladie,maladie,0.945554,maladie,0.945554,0,1
##maladie####,maladie,maladie,0.941877,maladie,0.941877,0,1
#maladie#####,maladie,maladie,0.945842,maladie,0.945842,0,1
maladie######,maladie,maladie,0.945826,maladie,0.945826,0,1
######révéler,révéler,révéler,0.970983,révéler,0.970983,0,1
#####révéler#,révéler,révéler,0.969151,révéler,0.969151,0,1
####révéler##,révéler,révéler,0.970199,révéler,0.970199,0,1
###révéler###,révéler,révéler,0.968842,révéler,0.968842,0,1
##révéler####,révéler,révéler,0.967020,révéler,0.967020,0,1
#révéler#####,révéler,révéler,0.970938,révéler,0.970938,0,1
révéler######,révéler,révéler,0.969456,révéler,0.969456,0,1
######émotion,émotion,émotion,0.977702,émotion,0.977702,0,1
#####émotion#,émotion,émotion,0.977568,émotion,0.977568,0,1
####émotion##,émotion,émotion,0.978695,émotion,0.978695,0,1
###émotion###,émotion,émotion,0.978541,émotion,0.978541,0,1
##émotion####,émotion,émotion,0.978734,émotion,0.978734,0,1
#émotion#####,émotion,émotion,0.979430,émotion,0.979430,0,1
émotion######,émotion,émotion,0.979883,émotion,0.979883,0,1
######épouser,épouser,épouser,0.964689,épouser,0.964689,0,1
#####épouser#,épouser,épouser,0.965922,épouser,0.965922,0,1
####épouser##,épouser,épouser,0.966021,épouser,0.966021,0,1
###épouser###,épouser,épouser,0.964298,épouser,0.964298,0,1
##épouser####,épouser,épouser,0.963424,épouser,0.963424,0,1
#épouser#####,épouser,épouser,0.959493,épouser,0.959493,0,1
épouser######,épouser,épouser,0.964767,épouser,0.964767,0,1
######ennuyer,ennuyer,ennuyer,0.974913,ennuyer,0.974913,0,1
#####ennuyer#,ennuyer,ennuyer,0.974416,ennuyer,0.974416,0,1
####ennuyer##,ennuyer,ennuyer,0.973589,ennuyer,0.973589,0,1
###ennuyer###,ennuyer,ennuyer,0.972639,ennuyer,0.972639,0,1
##ennuyer####,ennuyer,ennuyer,0.974252,ennuyer,0.974252,0,1
#ennuyer#####,ennuyer,ennuyer,0.974419,ennuyer,0.974419,0,1
ennuyer######,ennuyer,ennuyer,0.973971,ennuyer,0.973971,0,1
######qualité,qualité,qualité,0.976409,qualité,0.976409,0,1
#####qualité#,qualité,qualité,0.976187,qualité,0.976187,0,1
####qualité##,qualité,qualité,0.976164,qualité,0.976164,0,1
