input,lower_deck_output,upper_deck_winner,winner_activation,target,target_activation,excluded,over_threshold
###hheèejt###,hhhheit,souhait,0.032352,,,0,0
###êhürïèa###,hénaait,smoking,0.000481,,,0,0
###îbeèhqq###,bygaqhs,baraque,0.245522,,,0,0
###êüéjevu###,jêveuvu,dévouer,0.029015,,,0,0
###oîanbai###,obaraai,oranger,0.010160,,,0,0
###qçséêiô###,biisqin,bigoudi,0.000605,,,0,0
###npywqgé###,nunjigé,méninge,0.004903,,,0,0
###lcâbfâi###,llâbiii,lambeau,0.002640,,,0,0
###àyhnkûa###,hyûaant,échéant,0.001151,,,0,0
###jpfàbéj###,jépjocé,bonjour,0.079614,,,0,0
###hjlüébe###,hybbrbe,auberge,0.005136,,,0,0
###çmxêzaz###,diarant,diamant,0.249641,,,0,0
###mïiféîq###,fimfqué,mimique,0.080730,,,0,0
###nvpvîlî###,nlvvlil,nerveux,0.051164,,,0,0
###üèhûjüê###,hêhêêtt,enquête,0.016994,,,0,0
###glmhâûh###,gâôhhui,clocher,0.015224,,,0,0
###udgswxv###,uuuvsvs,mauvais,0.058515,,,0,0
###ztkcôôà###,dippébo,diplôme,0.022631,,,0,0
###xqfusof###,fouffin,bouffir,0.042642,,,0,0
###itiouià###,iiioiii,idiotie,0.053735,,,0,0
###aagavüt###,apvavat,apparat,0.075352,,,0,0
###uoüvcuî###,uouvlau,nouveau,0.082536,,,0,0
###iübwoôa###,biiiaat,spirale,0.002679,,,0,0
###idpçjçf###,ddpppof,flipper,0.019007,,,0,0
###îzkéüîn###,zlaînné,plafond,0.006551,,,0,0
###tkcïèmc###,créteck,tréteau,0.120903,,,0,0
###pïqfycc###,ppucicg,précoce,0.149515,,,0,0
###vàjûiôx###,viûeeux,vitreux,0.068940,,,0,0
###ûïvôïîû###,claveès,clavier,0.589560,,,0,0
###èqiicên###,miclnoi,ricaner,0.039766,,,0,0
###rûüôwpâ###,rrûlppt,brûlant,0.012296,,,0,0
###egjkkkç###,emeteck,meeting,0.012882,,,0,0
###jîrôrtm###,cuprrêt,surpris,0.003108,,,0,0
###yïuéqèy###,qyyyyuo,cynique,0.299050,,,0,0
###mrjvpsé###,mrcvité,mouillé,0.005331,,,0,0
###néojkçj###,nnnnooé,énoncer,0.015897,,,0,0
###üàgîpêï###,zlpppèo,baptême,0.004792,,,0,0
###yêgîjue###,guglêue,suprême,0.015495,,,0,0
###yusûwwâ###,qlaysèn,frayeur,0.067228,,,0,0
###caquoja###,cacaaas,cocasse,0.018727,,,0,0
###cêogûdt###,ciochtt,crochet,0.336289,,,0,0
###âaîâqhk###,aâhhhux,fâcheux,0.018584,,,0,0
###vryèntn###,vruynnn,varenne,0.160364,,,0,0
###èîêûçaê###,alvêême,extrême,0.089589,,,0,0
###âübfgzü###,bâgâeux,fâcheux,0.041109,,,0,0
###ltkèygè###,lyutègy,cortège,0.130212,,,0,0
###ojmnmxk###,omoumur,émotion,0.046206,,,0,0
###esèsfçv###,essesvs,essence,0.113241,,,0,0
###emèôfüu###,emfumas,employé,0.023863,,,0,0
###üâfèrzt###,fâfirêt,fervent,0.021010,,,0,0
###ürdêqéô###,dronêds,pruneau,0.021406,,,0,0
###qfbïéâo###,flémion,blouson,0.013801,,,0,0
###üxrdôéû###,dxxréyé,exagéré,0.015264,,,0,0
###jcbéwpd###,ccoeddd,ceindre,0.010957,,,0,0
###clwpwéü###,cilcemé,calciné,0.199018,,,0,0
###shddàdô###,dyusadd,dresser,0.068382,,,0,0
###aôfàwrm###,anfrmmr,arrimer,0.036355,,,0,0
###qpîrnèm###,pramêmy,clameur,0.025582,,,0,0
###èapéîmc###,acépacé,compact,0.048511,,,0,0
###mmîeîèy###,mymmère,mystère,0.035955,,,0,0
###àcîêvàd###,cêvrddd,civière,0.100571,,,0,0
###jsvifïp###,sieppif,calepin,0.094052,,,0,0
###îaéïdgà###,acgaggé,aigreur,0.011742,,,0,0
###vohpxeô###,hopphse,réserve,0.000336,,,0,0
###éibkütg###,épnggnt,épatant,0.151680,,,0,0
###rkdqvôê###,decqlvs,douille,0.014394,,,0,0
###rfujühe###,rruffée,routine,0.009442,,,0,0
###güïûscg###,glggsèg,gigoter,0.263396,,,0,0
###xajèèçg###,axxèèix,oxygène,0.021269,,,0,0
###uyüpvwq###,jqusqvn,frusque,0.153458,,,0,0
###szgèelê###,disgèie,lisière,0.024725,,,0,0
###püûmiyc###,piêccho,pillage,0.112437,,,0,0
###gfnhhlg###,gluhhil,dauphin,0.011041,,,0,0
###dopgüew###,ddolgge,dallage,0.037759,,,0,0
###fowûààn###,boûûfon,boisson,0.039540,,,0,0
###fépïgrï###,flérger,charger,0.174831,,,0,0
###ümâtcfm###,mmttômm,coutume,0.037871,,,0,0
###fyfàèèt###,féfyèit,fervent,0.026547,,,0,0
###êwziger###,zizrger,diriger,0.006030,,,0,0
###pjaûbêè###,plaûêis,baptême,0.006368,,,0,0
###mlôâyzu###,llôleau,plumeau,0.022241,,,0,0
###metlqwz###,mâqllts,moulure,0.001137,,,0,0
###nggncba###,nannaai,nénette,0.041895,,,0,0
###mneêuôe###,munnême,honnête,0.037590,,,0,0
###tüngàek###,ttetile,meeting,0.002844,,,0,0
###îaücûkx###,amxlenx,anxieux,0.029105,,,0,0
###maedïlm###,meumeem,murmure,0.011982,,,0,0
###cmpàâlw###,chpllll,couille,0.022517,,,0,0
###beûhkby###,bybbeyk,bouleau,0.085394,,,0,0
###gêéèîpâ###,gléprit,flétrir,0.052409,,,0,0
###îïyéwîe###,craeise,ardoise,0.001488,,,0,0
###fkmznhî###,fénhhnd,finance,0.040655,,,0,0
###dtqàfré###,dedtiré,déchiré,0.039026,,,0,0
###vdrwixv###,vêvvros,dévorer,0.172099,,,0,0
###xpêfoév###,uxpvevé,convive,0.020754,,,0,0
###lisnavè###,lialaat,liaison,0.026233,,,0,0
###jlbjvîï###,jlvelaà,jumelle,0.040059,,,0,0
###rrübufb###,rrubbuu,cribler,0.017596,,,0,0
###jwshkàu###,juspuou,suraigu,0.004975,,,0,0
###fvmçhhk###,fomhhhf,femelle,0.167977,,,0,0
###hcçbèxr###,chhchor,coucher,0.142557,,,0,0
###êîcçàmy###,cnmêêmo,démêler,0.032998,,,0,0
###îümjïüd###,jlamddd,placide,0.038172,,,0,0
###kïlhtqè###,qltèhot,litière,0.010666,,,0,0
###zbzàûîj###,bizgano,zingaro,0.063082,,,0,0
###âàxôujl###,dxôllul,douleur,0.038408,,,0,0
###kîvxlûz###,flaûbux,claquer,0.009392,,,0,0
###odvpkxg###,oovgegx,orageux,0.020674,,,0,0
###âççffîï###,cfâûfvn,affûter,0.016212,,,0,0
###àmàbsâh###,bhahhon,bouchon,0.012939,,,0,0
###youohbp###,oourhpi,taureau,0.014167,,,0,0
###èèjïàçw###,désèète,calèche,0.008288,,,0,0
###êhoncêt###,jnoêtot,entêter,0.026614,,,0,0
###kenfeqr###,eenerer,pencher,0.008300,,,0,0
###kçlbêrn###,blûrnon,blouson,0.021440,,,0,0
###hxrufbü###,hufbbru,bourbon,0.028742,,,0,0
###bçêzçty###,bôûyêyt,baptême,0.013194,,,0,0
###htxsefé###,hhhfflé,hommage,0.010143,,,0,0
###yzeyhrt###,zyyyyyt,zyeuter,0.014828,,,0,0
###âèsétwp###,étsppté,stopper,0.038460,,,0,0
###trznzxu###,trnteux,terreux,0.021044,,,0,0
###zaâûïhc###,axûûhct,amocher,0.025598,,,0,0
###âmôsuêp###,zmppêau,chapeau,0.024027,,,0,0
###zvüàèuî###,vêngeèx,vengeur,0.298552,,,0,0
###yêvwbàû###,bybûbbo,imbiber,0.117911,,,0,0
###gocôôèe###,coyoège,collège,0.022079,,,0,0
###ômvïüzv###,mlvvvau,convive,0.036496,,,0,0
###vüâkâta###,vlttaak,platane,0.017532,,,0,0
###ûzijaoâ###,ziooûao,zingaro,0.005127,,,0,0
###âîêàcév###,nccecvé,accablé,0.032885,,,0,0
###jüèjkôu###,jujjuau,déjouer,0.747530,,,0,0
###kâqczèû###,zichipx,fichier,0.113675,,,0,0
###quwxlûü###,qlaleux,qualité,0.081383,,,0,0
###àhtkqva###,htâvaat,cerveau,0.006790,,,0,0
###pzfoêzi###,pépfôio,proprio,0.007559,,,0,0
###bühwhèn###,bbaghon,bouchon,0.698521,,,0,0
###iïayôny###,anylyen,analyse,0.076256,,,0,0
###ôèénnxv###,envvrèx,énoncer,0.004839,,,0,0
###pkjfcja###,prefaaf,préface,0.028273,,,0,0
###êviiümj###,inmêtir,ancêtre,0.057760,,,0,0
###àjbxâïk###,blaûerx,plateau,0.004032,,,0,0
###uînhoîû###,quuunon,ruminer,0.018939,,,0,0
###xkîvïêi###,cxxviix,clavier,0.488922,,,0,0
###sxêàçmf###,shxsomé,sixième,0.112865,,,0,0
###ôàüsîyd###,zyytodd,écharde,0.010139,,,0,0
###ltdfçki###,ftetiif,dentier,0.035998,,,0,0
###ijyééül###,injlllé,incliné,0.010598,,,0,0
###xpàïqiz###,cxappux,frapper,0.032082,,,0,0
###ïàdjovr###,dêvvrpt,dévorer,0.294233,,,0,0
###sûqdhçj###,sissrdd,mission,0.018525,,,0,0
###ûûzüqcï###,bloûauk,flotter,0.023707,,,0,0
###ufûüssà###,uuursss,rudesse,0.005734,,,0,0
###éïiàpyà###,éppéppé,élément,0.006347,,,0,0
###siedûçà###,diseidn,mission,0.073795,,,0,0
###çpoutïk###,ooutant,coupant,0.020033,,,0,0
###wclmhjz###,chmphoé,comique,0.007717,,,0,0
###dkqgûéû###,dmorqné,destiné,0.006952,,,0,0
###rxmôefs###,côrfsss,confins,0.005548,,,0,0
###têpôybh###,tôpphho,trophée,0.225360,,,0,0
###rapwxdi###,rappndi,ralenti,0.055548,,,0,0
###wdîhhcô###,dhchhhd,dépêche,0.082373,,,0,0
###kjgwotm###,glétiog,guérite,0.009026,,,0,0
###àubfrtn###,uuurrnn,aubaine,0.002700,,,0,0
###umiéswè###,uuuuèré,troublé,0.003598,,,0,0
###güàèûat###,guétèrt,guetter,0.065287,,,0,0
###âhqïgüb###,hâbrbun,fâcheux,0.023560,,,0,0
###utêôpeo###,quuoêse,suprême,0.005142,,,0,0
###êzawüçé###,acxêéré,attaché,0.001527,,,0,0
###psçâhyf###,plâphyf,plisser,0.091947,,,0,0
###uçlêjhi###,luuutoi,meurtri,0.064663,,,0,0
###mhtatlq###,matqtal,metteur,0.049453,,,0,0
###ôîovûîâ###,olvvrao,olivier,0.038565,,,0,0
###eèçhvqd###,ethhhid,envahir,0.003031,,,0,0
###âtüldtg###,ttttigl,lutteur,0.049927,,,0,0
###fdâfknu###,fufffnu,drifter,0.014703,,,0,0
###uqeêéwv###,uêueevs,soulevé,0.045709,,,0,0
###cêliceâ###,cicecie,civière,0.072582,,,0,0
###pvïàüvî###,plêvivl,poirier,0.073907,,,0,0
###îvbzîfd###,blobddd,blafard,0.007746,,,0,0
###cahïuzd###,caabhud,caisson,0.022006,,,0,0
###zoeknfî###,zinernr,interne,0.008474,,,0,0
###vükvgèê###,vêvvhèg,veuvage,0.047280,,,0,0
###âçzjtcè###,zaucêtt,raciste,0.003592,,,0,0
###vâàriâï###,vlbrivi,vibrant,0.110072,,,0,0
###zjnïjbf###,jlnfind,confins,0.081370,,,0,0
###qprîuws###,prrquès,croquis,0.109864,,,0,0
###jdvgkûy###,dujyyyu,dresser,0.017577,,,0,0
###ûyèêwçu###,qmquêus,enquête,0.086951,,,0,0
###îîfiwka###,fraaaaf,friable,0.002480,,,0,0
###rpvhkiü###,prêhhii,prêcher,0.045059,,,0,0
###askèbeà###,absabse,autobus,0.025285,,,0,0
###mêvvâvw###,vêvvrvs,convive,0.135173,,,0,0
###spptûfê###,pmppêtf,tempête,0.120188,,,0,0
###ûûéhhfk###,émoûfof,embûche,0.019988,,,0,0
###ôhynfxe###,hyôlôxe,hygiène,0.026025,,,0,0
###èkwfisx###,filseux,finesse,0.021480,,,0,0
###tçèiafû###,thâpaaf,tentant,0.031621,,,0,0
###inqmjvw###,jnqvims,inanimé,0.006585,,,0,0
###wzigfmu###,iiffeau,siffler,0.012914,,,0,0
###êèaüvlw###,acvllor,amollir,0.036794,,,0,0
###hïgrevh###,hhvvhnà,convenu,0.011900,,,0,0
###xnçïgne###,txanene,serment,0.005126,,,0,0
###tqwkpçc###,tiépcit,troquet,0.018275,,,0,0
###wèrckmç###,rmmpems,aimable,0.005542,,,0,0
###ygqêgxg###,oxggggg,paysage,0.049316,,,0,0
###xhmhqâç###,hhâhhhx,charbon,0.025467,,,0,0
###àânlêto###,lôtêtot,matelot,0.021517,,,0,0
###rvâêcij###,rrvcaii,rêverie,0.047058,,,0,0
###htjgwps###,hhôpuis,chapeau,0.050645,,,0,0
###chjètîu###,châteit,châtier,0.027214,,,0,0
###ûzigpçw###,zipppno,flipper,0.031986,,,0,0
###xlgdügy###,dxglegg,dallage,0.197358,,,0,0
###xmwlcûx###,tlameax,évaluer,0.009695,,,0,0
###crpsqbs###,crésqès,crisper,0.033001,,,0,0
###üscimni###,scmpiii,sommier,0.022037,,,0,0
###oopîyni###,opyoypi,opposer,0.020065,,,0,0
###ulwgwrç###,qugugir,gueuler,0.005652,,,0,0
###âàwcïvu###,ccârevu,château,0.019315,,,0,0
###ekqüjex###,emestex,kleenex,0.022074,,,0,0
###yjoqwïv###,olyveas,convive,0.172925,,,0,0
###làüçpèa###,ltapaad,léopard,0.022631,,,0,0
###bxgjxgt###,blggeet,beignet,0.024680,,,0,0
###ôzrèhbh###,hèhchhi,bouchon,0.045216,,,0,0
###yçlnàhî###,lyûlhon,bouchon,0.005277,,,0,0
###ôvawmqf###,zlevwmé,élevage,0.003914,,,0,0
###ljxzftg###,longlir,jongler,0.146841,,,0,0
###êvûôuüf###,huerfmx,suprême,0.006679,,,0,0
###îyzüzve###,zyzerne,zézette,0.329716,,,0,0
###êbnjjdê###,dêvêêio,dévêtir,0.279732,,,0,0
###tésïsgà###,séstsgé,mésange,0.100908,,,0,0
###dyérçoè###,duosooo,dessous,0.013006,,,0,0
###ûgàôqôz###,glôlqux,geôlier,0.076534,,,0,0
###ztèîjjv###,zynvoèt,janvier,0.006506,,,0,0
###wêzébeî###,zézerpe,zézette,0.034048,,,0,0
###ztàsvôç###,divpavs,diviser,0.017913,,,0,0
###éqijéux###,éqxjeux,épineux,0.051721,,,0,0
###âwüenms###,hnnsems,suspens,0.002285,,,0,0
###bekoîep###,bleeodr,blesser,0.022646,,,0,0
###fûsnîôc###,flélcié,faillir,0.011360,,,0,0
###hrséçbé###,hésbaré,hésiter,0.052386,,,0,0
###ûenrgzc###,engrccr,amorcer,0.006373,,,0,0
###xâgfhéd###,gxééfdd,goéland,0.069679,,,0,0
###jêgodcô###,jjjêêio,jaillir,0.097572,,,0,0
###râdrjüw###,rrpréêa,reprise,0.036616,,,0,0
###âobskhy###,bâtheyx,bâtisse,0.390377,,,0,0
###cyuzrai###,cocyrdo,couvrir,0.036272,,,0,0
###îôztylg###,zôygygg,zingaro,0.041066,,,0,0
###icywcdd###,iiicddd,écharde,0.008974,,,0,0
###luvèçae###,luvaèae,ouvrage,0.015337,,,0,0
###pdeàèct###,peochet,pimpant,0.016623,,,0,0
###uxéiuçî###,uxuuuux,luxueux,0.123003,,,0,0
###îüsyeqû###,qyoqqde,typique,0.074208,,,0,0
###uçsllbh###,qlubhoi,meubler,0.007616,,,0,0
###abjêejé###,ajjeoié,appétit,0.048612,,,0,0
###dmqyhjf###,dyohydo,droguer,0.067445,,,0,0
###ogayiâm###,oloiman,cloison,0.031112,,,0,0
###uçûckîç###,uuupecu,exulter,0.007801,,,0,0
###czüexïe###,cizeeue,cézigue,0.001926,,,0,0
###mâafbes###,mmffsss,mousser,0.034812,,,0,0
###üôkôcoé###,côcoéyé,troublé,0.001979,,,0,0
###kîfïdàa###,féeaaad,forfait,0.009176,,,0,0
###nhrüôwï###,hhnnhon,honneur,0.301048,,,0,0
###eoàxyàv###,enhvvvr,enlever,0.145638,,,0,0
###iékèsdg###,ipnlaid,aplatir,0.009069,,,0,0
###àouîfvï###,ocuvvvc,oeuvrer,0.059556,,,0,0
###guyfûçz###,gugluyn,engluer,0.196734,,,0,0
###àâqzrme###,zycrrme,charrue,0.003562,,,0,0
###zâumdxî###,dixpeux,luxueux,0.046559,,,0,0
###âhvmêêp###,hêmpêii,rêverie,0.137724,,,0,0
###awfüéyw###,afaalyé,adapter,0.005022,,,0,0
###fïàdnso###,flntioé,falaise,0.025748,,,0,0
###çépsàçk###,épspesé,inspiré,0.009735,,,0,0
###bmxûcts###,brûûurs,braquer,0.036819,,,0,0
###âeaébûê###,ebbeeii,échéant,0.006097,,,0,0
###wêüwvgç###,uêvlevu,revient,0.006741,,,0,0
###üçôüêwb###,zmpûbau,capable,0.041527,,,0,0
###lgvgonè###,llvghon,lorgnon,0.035575,,,0,0
###zzûjeûn###,zizgnne,dizaine,0.167391,,,0,0
###jütooxw###,totrooo,potager,0.005620,,,0,0
###xbàïhèï###,cxahehx,douteux,0.005911,,,0,0
###faaïyfb###,fffaban,friable,0.143926,,,0,0
###ezuuqto###,eequutt,exulter,0.028337,,,0,0
###rrmafüu###,rrffuau,raffiné,0.155223,,,0,0
###êcsemàâ###,chmpere,campeur,0.026952,,,0,0
###xôxzzmi###,dxxmpmx,dixième,0.071138,,,0,0
###mgàfüân###,mééfinn,confins,0.018069,,,0,0
###wââûuia###,eâutaat,libéral,0.009766,,,0,0
###rofefym###,rifffmr,griffer,0.066202,,,0,0
###ïéuqüpq###,éqoqqur,équiper,0.120919,,,0,0
###çâhzàoû###,zôbohoo,rebours,0.063460,,,0,0
###azükkfô###,amxaiyr,affaler,0.028925,,,0,0
###béçômnm###,bénemmn,médecin,0.020032,,,0,0
###çqiüegû###,imgrggg,émerger,0.161542,,,0,0
###èéàêrpü###,ééprppt,dépêche,0.065523,,,0,0
###mzçâadz###,miimadd,diamant,0.011096,,,0,0
###gdosazè###,gragrrs,draguer,0.028355,,,0,0
###àâwzaoê###,zéâêêro,zézette,0.004873,,,0,0
###jqsüwôz###,jléquès,jacques,0.215949,,,0,0
###pfpszgt###,ppofint,parfait,0.029780,,,0,0
###fnîyéml###,flalômé,fantôme,0.034159,,,0,0
###xlsuéxê###,dxxleux,luxueux,0.057660,,,0,0
###uèïîïàe###,fuucège,louange,0.009926,,,0,0
###eâdkbtw###,exbûtôt,extrait,0.006222,,,0,0
###yüecûzz###,zyyyenx,paysage,0.054045,,,0,0
###uygmçéî###,uuguwgé,négligé,0.010882,,,0,0
###plxnjqi###,pluliix,pluriel,0.062463,,,0,0
###jmxloeî###,jamlole,jumelle,0.017572,,,0,0
###làôeçau###,luôleau,lambeau,0.033568,,,0,0
###câççroï###,chéûron,clairon,0.059516,,,0,0
###ôyczwêî###,côpyêèo,côtoyer,0.053531,,,0,0
###àâïçmlf###,ccâffmé,griffer,0.047077,,,0,0
###éyôhuhx###,éxhhhux,crémeux,0.072470,,,0,0
###dmtesêo###,dhteson,matelot,0.027265,,,0,0
###gjlîühj###,gléloèd,goéland,0.212855,,,0,0
###ûèéâwüf###,élofftf,griffer,0.127827,,,0,0
###ûxizvtg###,zivggnt,zingaro,0.001128,,,0,0
###cgïehdü###,clôchdd,clocher,0.117978,,,0,0
###fqquàcè###,flqciig,faucher,0.086269,,,0,0
###sâêfüxk###,smoseux,danseur,0.003388,,,0,0
###môwûtbj###,mmmtttt,trotter,0.015839,,,0,0
###ûlmksfp###,llmpôvf,clapier,0.129472,,,0,0
###êwprrej###,prêntrr,prostré,0.052379,,,0,0
###ôdêgexh###,dxglhux,douteux,0.029970,,,0,0
###soàxîgx###,sooseux,sérieux,0.013653,,,0,0
###zlxuiql###,dlxllul,douleur,0.007593,,,0,0
###îôïârôi###,crôriii,caprice,0.013857,,,0,0
###suâîvéà###,scusivé,soulevé,0.094897,,,0,0
###puôîguu###,puupeau,pruneau,0.013558,,,0,0
###àxoàatw###,traawat,crachat,0.012102,,,0,0
###wyîaasn###,uaatinn,bastion,0.006073,,,0,0
###glâggàv###,glgvhig,gigoter,0.096818,,,0,0
###ieqèsâô###,eesisis,engrais,0.003828,,,0,0
###ûêûiiim###,imiltii,émilien,0.008900,,,0,0
###bjxeîpx###,clûseux,coûteux,0.506364,,,0,0
###pévàsnu###,pévssnu,pécheur,0.044002,,,0,0
###ïxvjzje###,caveste,céleste,0.009004,,,0,0
###éoperêô###,épperpr,repérer,0.001543,,,0,0
###ébêcaqk###,ééétaac,élément,0.004743,,,0,0
###znèélrç###,dénèlèé,annuler,0.001749,,,0,0
###kîjeêaf###,zmertdf,alerter,0.219353,,,0,0
###ïnüfdof###,féoffmf,profond,0.088390,,,0,0
###nçdqaïè###,nynnwds,connard,0.034795,,,0,0
###eokctil###,eellcil,vermeil,0.010629,,,0,0
###pîhîâpj###,pléphpo,flipper,0.195349,,,0,0
###mçmlvtx###,muullot,maillot,0.072896,,,0,0
###éttisnu###,étttsuu,battant,0.020765,,,0,0
###xwéyücw###,oxaccaé,exalter,0.040758,,,0,0
###ômgpîzç###,zêmppgo,frapper,0.071123,,,0,0
###dikcyko###,dicoyyo,dactylo,0.078743,,,0,0
###zïagûûç###,zizgarx,zingaro,0.057921,,,0,0
###hiçyvmj###,hyôhynd,hommage,0.015106,,,0,0
###ôàpmguô###,pmpleau,pinceau,0.007244,,,0,0
###ojôîcvu###,ocovuau,olivier,0.145412,,,0,0
###oïéxîph###,oxophux,trophée,0.057774,,,0,0
###cûîchqî###,cléchhd,clocher,0.318226,,,0,0
###zèrâuuk###,zmuceuu,douceur,0.210165,,,0,0
###wiyuxmî###,irximux,anxieux,0.059273,,,0,0
###bzhxmçn###,biûhznn,biberon,0.009896,,,0,0
###qâfïuêt###,qubûttt,égoïste,0.004414,,,0,0
###zmêzgât###,zéggatt,zézette,0.142744,,,0,0
###gvêêxji###,gêirêii,gourdin,0.022111,,,0,0
###ézçüéxç###,éghpeux,épineux,0.005268,,,0,0
###dzèvyad###,dyvdada,dresser,0.017151,,,0,0
###gqîbjlû###,glnghgo,blaguer,0.039413,,,0,0
###nruvqûx###,nriveus,travers,0.027422,,,0,0
###ümzvkix###,vimieux,vicieux,0.003136,,,0,0
###àdôybvo###,dôvoyoo,envoyer,0.062039,,,0,0
###kowcjrê###,jmoctir,amortir,0.301907,,,0,0
###ecipûxv###,exivevx,enivrer,0.021919,,,0,0
###rkthaod###,rrthadd,estrade,0.008322,,,0,0
###oîyhtsè###,oxouèyt,odorant,0.048687,,,0,0
###rkûpàûq###,rrûpêpo,frapper,0.003559,,,0,0
###ûkoiègü###,omggeèx,droguer,0.035266,,,0,0
###puidcàè###,pispido,pinceau,0.078269,,,0,0
###gôjâdüï###,glgutat,gigoter,0.221597,,,0,0
###dkjtâwü###,dmjtitt,défaite,0.070355,,,0,0
###sstesfm###,sssssmf,poussif,0.174353,,,0,0
###îeixïvv###,enïvvvc,enlever,0.277312,,,0,0
###ûûbvààm###,brûûômé,brûlant,0.044973,,,0,0
###vybpghû###,bébhhhd,brochet,0.003159,,,0,0
###eddytcc###,eddêccc,exaucer,0.018070,,,0,0
###wjqàdab###,jyubbau,corbeau,0.008344,,,0,0
###üèwêçjn###,jèsnêon,mission,0.005252,,,0,0
###omôôuêr###,omoouer,troquer,0.019223,,,0,0
###schçykü###,syshson,système,0.031420,,,0,0
###ïrnûîoj###,grûûoon,croûton,0.016189,,,0,0
###çpüwlry###,pôplyyr,pourrir,0.012162,,,0,0
###ékuâocr###,écochcr,écuelle,0.003588,,,0,0
###âaèîxfa###,afxaaaf,affaire,0.018238,,,0,0
###eüzykpi###,explppi,exemple,0.086488,,,0,0
###bocriin###,borriin,bouquin,0.012486,,,0,0
###evzévbd###,vvvévdd,vénérer,0.010626,,,0,0
###jnôècmû###,jennêms,joncher,0.143064,,,0,0
###çshmlrv###,shbllar,amollir,0.003777,,,0,0
###gvwêwow###,glovooo,guignol,0.012293,,,0,0
###mkjïgéè###,méguseg,moucher,0.011566,,,0,0
###ïuçduea###,uuueean,plumeau,0.007619,,,0,0
###ïihyrla###,hitlaay,hurlant,0.006999,,,0,0
###jàèêàdh###,jénêhdd,démêler,0.039194,,,0,0
###ézcllde###,éycllde,saillie,0.003233,,,0,0
###ôpûphfg###,plurggx,pluriel,0.130925,,,0,0
###stomgjc###,suopccs,saouler,0.013699,,,0,0
###zîçarpm###,ziappzy,diamant,0.108850,,,0,0
###ôvhïbbq###,hôbbbpu,imbiber,0.150344,,,0,0
###ûbzavaç###,bfaraau,buvette,0.014101,,,0,0
###pçyoîsp###,pôyppyo,paysage,0.288556,,,0,0
###çeiôvtl###,eeilaat,oeillet,0.075794,,,0,0
###xüïgaçü###,gxaaemx,exalter,0.026697,,,0,0
###aûâoiïv###,anavoac,cerveau,0.019317,,,0,0
###éàêtkqm###,émqtêué,émettre,0.044565,,,0,0
###âuxmgém###,dégmemé,orgasme,0.025749,,,0,0
###ooeqnzk###,oboener,obtenir,0.007998,,,0,0
###ôcqbèrv###,ccuvrès,cerveau,0.097651,,,0,0
###sçêâgbè###,sâspeès,suspens,0.012114,,,0,0
###qbçûïdr###,blûleor,briller,0.023583,,,0,0
###fpsvgya###,flevaau,élevage,0.088181,,,0,0
###ôâûigbz###,zâblbau,tableau,0.067772,,,0,0
###ûücdhïs###,ciâssès,châssis,0.035902,,,0,0
###ïèîtüsj###,tuéèsès,suédois,0.028041,,,0,0
###hçîêpba###,hôâpapd,hectare,0.036804,,,0,0
###gûbipji###,gugepii,fugitif,0.029590,,,0,0
###iûüïrih###,irilhii,frichti,0.023628,,,0,0
###süyçord###,syosodd,symbole,0.024321,,,0,0
###zheicst###,diestet,bientôt,0.004874,,,0,0
###êbmjqbè###,bamèbos,buvette,0.009222,,,0,0
###uêûfeou###,uuuutox,inviter,0.024591,,,0,0
###ozngnka###,oioaaad,violacé,0.005102,,,0,0
###vûçtétç###,vlallté,vriller,0.012069,,,0,0
###zxpwâyç###,ziapeux,zingaro,0.032937,,,0,0
###ldvzdkc###,dévldnd,dévider,0.244974,,,0,0
###zhbxîgê###,dizhêux,dizaine,0.030265,,,0,0
###îdevüpy###,dnvppyu,dévouer,0.052113,,,0,0
###fcèdnwg###,flngnig,fournil,0.041956,,,0,0
###vxaqvti###,vaaviei,clavier,0.059769,,,0,0
###itzkwgx###,iioieux,vicieux,0.017291,,,0,0
###bûmqmvz###,bmmqômm,égoïsme,0.013736,,,0,0
###inxyêjk###,dnjnôus,dixième,0.005257,,,0,0
###ûdmîafû###,dffûôrd,affûter,0.022115,,,0,0
###zîerbêt###,zébêtêt,embêter,0.153668,,,0,0
###nusecsa###,uosraas,poireau,0.001570,,,0,0
###gêzulâf###,gâgufif,gigoter,0.115686,,,0,0
###vseêeqq###,vveeque,quelque,0.114819,,,0,0
###xdaèkài###,dxxaiié,dixième,0.033944,,,0,0
###pèôéuwm###,plémumé,parfumé,0.039846,,,0,0
###nûpèxàj###,ninèeux,dénouer,0.005093,,,0,0
###sheêdià###,hishêie,biscuit,0.014811,,,0,0
###méàîsiy###,méussin,mousser,0.147418,,,0,0
###tcyyèfi###,croyiii,propice,0.007858,,,0,0
###àôanâéè###,anéyeté,anglais,0.002701,,,0,0
###êêïveak###,dnvvave,élevage,0.010936,,,0,0
###yumibrê###,qyurber,courber,0.089100,,,0,0
###admezôü###,dazadme,daigner,0.005132,,,0,0
###fôijfsà###,fffffsé,refuser,0.060844,,,0,0
###éôctèàè###,éxéèètx,élément,0.042608,,,0,0
###îccifvü###,ccâvfvk,convive,0.176703,,,0,0
###qfmüîsk###,qmoqfms,croquis,0.019094,,,0,0
###jhïwéçl###,jaélell,jaillir,0.005261,,,0,0
###nîumûcx###,noumeux,nouille,0.009874,,,0,0
###yûzîçjc###,zyycano,glycine,0.039291,,,0,0
